CategoryTreeItem,CategoryTreeItem 2,CategoryTreeItem href,CategoryTreeItem 3
‎,Lubuagan Kalinga language,https://en.wiktionary.org/wiki/Category:Lubuagan_Kalinga_language,"(8 c, 0 e)"
‎,Ludian language,https://en.wiktionary.org/wiki/Category:Ludian_language,"(7 c, 0 e)"
‎,Luganda language,https://en.wiktionary.org/wiki/Category:Luganda_language,"(10 c, 0 e)"
‎,Lugbara language,https://en.wiktionary.org/wiki/Category:Lugbara_language,"(2 c, 0 e)"
‎,Luguru language,https://en.wiktionary.org/wiki/Category:Luguru_language,"(2 c, 0 e)"
‎,Luhu language,https://en.wiktionary.org/wiki/Category:Luhu_language,"(3 c, 0 e)"
‎,Luhya language,https://en.wiktionary.org/wiki/Category:Luhya_language,"(6 c, 1 e)"
‎,Luiseño language,https://en.wiktionary.org/wiki/Category:Luise%C3%B1o_language,"(4 c, 0 e)"
‎,Lule language,https://en.wiktionary.org/wiki/Category:Lule_language,"(1 c, 0 e)"
‎,Lule Sami language,https://en.wiktionary.org/wiki/Category:Lule_Sami_language,"(12 c, 1 e)"
‎,Lumbu language,https://en.wiktionary.org/wiki/Category:Lumbu_language,"(3 c, 0 e)"
‎,Lumun language,https://en.wiktionary.org/wiki/Category:Lumun_language,"(2 c, 0 e)"
‎,Lun Bawang language,https://en.wiktionary.org/wiki/Category:Lun_Bawang_language,"(6 c, 0 e)"
‎,Lunda language,https://en.wiktionary.org/wiki/Category:Lunda_language,"(3 c, 0 e)"
‎,Luo language,https://en.wiktionary.org/wiki/Category:Luo_language,"(10 c, 0 e)"
‎,Luri (Nigeria) language,https://en.wiktionary.org/wiki/Category:Luri_(Nigeria)_language,"(4 c, 0 e)"
‎,Lushootseed language,https://en.wiktionary.org/wiki/Category:Lushootseed_language,"(10 c, 0 e)"
‎,Lusi language,https://en.wiktionary.org/wiki/Category:Lusi_language,"(4 c, 0 e)"
‎,Lusitanian language,https://en.wiktionary.org/wiki/Category:Lusitanian_language,"(6 c, 0 e)"
‎,Luvale language,https://en.wiktionary.org/wiki/Category:Luvale_language,"(1 c, 0 e)"
‎,Luwati language,https://en.wiktionary.org/wiki/Category:Luwati_language,"(4 c, 0 e)"
‎,Luwian language,https://en.wiktionary.org/wiki/Category:Luwian_language,"(13 c, 0 e)"
‎,Luwo language,https://en.wiktionary.org/wiki/Category:Luwo_language,"(1 c, 0 e)"
‎,Luxembourgish language,https://en.wiktionary.org/wiki/Category:Luxembourgish_language,"(21 c, 1 e)"
‎,Lwel language,https://en.wiktionary.org/wiki/Category:Lwel_language,(0 e)
‎,Lycian language,https://en.wiktionary.org/wiki/Category:Lycian_language,"(7 c, 0 e)"
‎,Lydian language,https://en.wiktionary.org/wiki/Category:Lydian_language,"(9 c, 0 e)"
‎,Láadan language,https://en.wiktionary.org/wiki/Category:L%C3%A1adan_language,"(10 c, 2 e)"
‎,Lü language,https://en.wiktionary.org/wiki/Category:L%C3%BC_language,"(12 c, 1 e)"
‎,Ma language,https://en.wiktionary.org/wiki/Category:Ma_language,(0 e)
‎,Ma Manda language,https://en.wiktionary.org/wiki/Category:Ma_Manda_language,"(2 c, 0 e)"
‎,Ma'anyan language,https://en.wiktionary.org/wiki/Category:Ma%27anyan_language,"(3 c, 0 e)"
‎,Ma'di language,https://en.wiktionary.org/wiki/Category:Ma%27di_language,"(3 c, 0 e)"
‎,Ma'ya language,https://en.wiktionary.org/wiki/Category:Ma%27ya_language,"(1 c, 0 e)"
‎,Maa language,https://en.wiktionary.org/wiki/Category:Maa_language,"(2 c, 0 e)"
‎,Maaka language,https://en.wiktionary.org/wiki/Category:Maaka_language,"(3 c, 0 e)"
‎,Maale language,https://en.wiktionary.org/wiki/Category:Maale_language,"(1 c, 0 e)"
‎,Maasai language,https://en.wiktionary.org/wiki/Category:Maasai_language,"(5 c, 0 e)"
‎,Maay language,https://en.wiktionary.org/wiki/Category:Maay_language,"(2 c, 0 e)"
‎,Mabaan language,https://en.wiktionary.org/wiki/Category:Mabaan_language,"(1 c, 0 e)"
‎,Maca language,https://en.wiktionary.org/wiki/Category:Maca_language,"(1 c, 0 e)"
‎,Macaguán language,https://en.wiktionary.org/wiki/Category:Macagu%C3%A1n_language,"(1 c, 0 e)"
‎,Macanese language,https://en.wiktionary.org/wiki/Category:Macanese_language,"(5 c, 0 e)"
‎,Macau Pidgin Portuguese language,https://en.wiktionary.org/wiki/Category:Macau_Pidgin_Portuguese_language,"(4 c, 0 e)"
‎,Macedonian language,https://en.wiktionary.org/wiki/Category:Macedonian_language,"(20 c, 2 e)"
‎,Machame language,https://en.wiktionary.org/wiki/Category:Machame_language,"(1 c, 0 e)"
‎,Machiguenga language,https://en.wiktionary.org/wiki/Category:Machiguenga_language,"(2 c, 0 e)"
‎,Machinere language,https://en.wiktionary.org/wiki/Category:Machinere_language,"(1 c, 0 e)"
‎,Macoris language,https://en.wiktionary.org/wiki/Category:Macoris_language,"(3 c, 0 e)"
‎,Macuna language,https://en.wiktionary.org/wiki/Category:Macuna_language,"(1 c, 0 e)"
‎,Macushi language,https://en.wiktionary.org/wiki/Category:Macushi_language,"(4 c, 0 e)"
‎,Mada (Cameroon) language,https://en.wiktionary.org/wiki/Category:Mada_(Cameroon)_language,"(1 c, 0 e)"
‎,Mada (Nigeria) language,https://en.wiktionary.org/wiki/Category:Mada_(Nigeria)_language,"(2 c, 0 e)"
‎,Madagascar Sign Language,https://en.wiktionary.org/wiki/Category:Madagascar_Sign_Language,(0 e)
‎,Madak language,https://en.wiktionary.org/wiki/Category:Madak_language,"(1 c, 0 e)"
‎,Madngele language,https://en.wiktionary.org/wiki/Category:Madngele_language,"(1 c, 0 e)"
‎,Madurese language,https://en.wiktionary.org/wiki/Category:Madurese_language,"(9 c, 0 e)"
‎,Maek language,https://en.wiktionary.org/wiki/Category:Maek_language,(0 e)
‎,Mag-Anchi Ayta language,https://en.wiktionary.org/wiki/Category:Mag-Anchi_Ayta_language,"(6 c, 0 e)"
‎,Mag-Indi Ayta language,https://en.wiktionary.org/wiki/Category:Mag-Indi_Ayta_language,"(5 c, 0 e)"
‎,Magadhi Prakrit language,https://en.wiktionary.org/wiki/Category:Magadhi_Prakrit_language,"(5 c, 0 e)"
‎,Magahi language,https://en.wiktionary.org/wiki/Category:Magahi_language,"(11 c, 0 e)"
‎,Magdalena Peñasco Mixtec language,https://en.wiktionary.org/wiki/Category:Magdalena_Pe%C3%B1asco_Mixtec_language,"(8 c, 0 e)"
‎,Magori language,https://en.wiktionary.org/wiki/Category:Magori_language,"(1 c, 0 e)"
‎,Maguindanao language,https://en.wiktionary.org/wiki/Category:Maguindanao_language,"(9 c, 0 e)"
‎,Maharastri Prakrit language,https://en.wiktionary.org/wiki/Category:Maharastri_Prakrit_language,"(11 c, 0 e)"
‎,Mahasu Pahari language,https://en.wiktionary.org/wiki/Category:Mahasu_Pahari_language,"(3 c, 0 e)"
‎,Mahican language,https://en.wiktionary.org/wiki/Category:Mahican_language,"(2 c, 0 e)"
‎,Mahou language,https://en.wiktionary.org/wiki/Category:Mahou_language,"(1 c, 0 e)"
‎,Maia language,https://en.wiktionary.org/wiki/Category:Maia_language,"(6 c, 0 e)"
‎,Mailu language,https://en.wiktionary.org/wiki/Category:Mailu_language,"(3 c, 0 e)"
‎,Maindo language,https://en.wiktionary.org/wiki/Category:Maindo_language,"(1 c, 0 e)"
‎,Mairasi language,https://en.wiktionary.org/wiki/Category:Mairasi_language,"(1 c, 0 e)"
‎,Maithili language,https://en.wiktionary.org/wiki/Category:Maithili_language,"(12 c, 1 e)"
‎,Majang language,https://en.wiktionary.org/wiki/Category:Majang_language,"(1 c, 0 e)"
‎,Majera language,https://en.wiktionary.org/wiki/Category:Majera_language,"(1 c, 0 e)"
‎,Majhi language,https://en.wiktionary.org/wiki/Category:Majhi_language,(0 e)
‎,Mak (China) language,https://en.wiktionary.org/wiki/Category:Mak_(China)_language,"(6 c, 0 e)"
‎,Makah language,https://en.wiktionary.org/wiki/Category:Makah_language,"(2 c, 0 e)"
‎,Makalero language,https://en.wiktionary.org/wiki/Category:Makalero_language,"(2 c, 0 e)"
‎,Makasae language,https://en.wiktionary.org/wiki/Category:Makasae_language,"(1 c, 0 e)"
‎,Makasar language,https://en.wiktionary.org/wiki/Category:Makasar_language,"(13 c, 0 e)"
‎,Makassar Malay language,https://en.wiktionary.org/wiki/Category:Makassar_Malay_language,"(2 c, 0 e)"
‎,Makhuwa language,https://en.wiktionary.org/wiki/Category:Makhuwa_language,"(7 c, 0 e)"
‎,Makhuwa-Meetto language,https://en.wiktionary.org/wiki/Category:Makhuwa-Meetto_language,"(1 c, 0 e)"
‎,Makhuwa-Moniga language,https://en.wiktionary.org/wiki/Category:Makhuwa-Moniga_language,"(1 c, 0 e)"
‎,Makhuwa-Shirima language,https://en.wiktionary.org/wiki/Category:Makhuwa-Shirima_language,(0 e)
‎,Makolkol language,https://en.wiktionary.org/wiki/Category:Makolkol_language,"(2 c, 0 e)"
‎,Makonde language,https://en.wiktionary.org/wiki/Category:Makonde_language,"(2 c, 0 e)"
‎,Maku language,https://en.wiktionary.org/wiki/Category:Maku_language,(1 e)
‎,Maku'a language,https://en.wiktionary.org/wiki/Category:Maku%27a_language,"(1 c, 0 e)"
‎,Mala (New Guinea) language,https://en.wiktionary.org/wiki/Category:Mala_(New_Guinea)_language,"(1 c, 0 e)"
‎,Malaccan Creole Malay language,https://en.wiktionary.org/wiki/Category:Malaccan_Creole_Malay_language,"(2 c, 0 e)"
‎,Malagasy language,https://en.wiktionary.org/wiki/Category:Malagasy_language,"(18 c, 0 e)"
‎,Malalamai language,https://en.wiktionary.org/wiki/Category:Malalamai_language,"(1 c, 0 e)"
‎,Malalí language,https://en.wiktionary.org/wiki/Category:Malal%C3%AD_language,"(1 c, 0 e)"
‎,Malango language,https://en.wiktionary.org/wiki/Category:Malango_language,"(1 c, 0 e)"
‎,Malas language,https://en.wiktionary.org/wiki/Category:Malas_language,"(3 c, 0 e)"
‎,Malasanga language,https://en.wiktionary.org/wiki/Category:Malasanga_language,"(2 c, 0 e)"
‎,Malawian Sign Language,https://en.wiktionary.org/wiki/Category:Malawian_Sign_Language,(0 e)
‎,Malay language,https://en.wiktionary.org/wiki/Category:Malay_language,"(25 c, 1 e)"
‎,Malayalam language,https://en.wiktionary.org/wiki/Category:Malayalam_language,"(20 c, 2 e)"
‎,Malaynon language,https://en.wiktionary.org/wiki/Category:Malaynon_language,"(1 c, 0 e)"
‎,Malaysian Sign Language,https://en.wiktionary.org/wiki/Category:Malaysian_Sign_Language,(0 e)
‎,Male language,https://en.wiktionary.org/wiki/Category:Male_language,"(1 c, 0 e)"
‎,Malecite-Passamaquoddy language,https://en.wiktionary.org/wiki/Category:Malecite-Passamaquoddy_language,"(9 c, 0 e)"
‎,Malibu language,https://en.wiktionary.org/wiki/Category:Malibu_language,"(1 c, 0 e)"
‎,Malila language,https://en.wiktionary.org/wiki/Category:Malila_language,"(1 c, 0 e)"
‎,Malinaltepec Tlapanec language,https://en.wiktionary.org/wiki/Category:Malinaltepec_Tlapanec_language,"(1 c, 0 e)"
‎,Maltese language,https://en.wiktionary.org/wiki/Category:Maltese_language,"(21 c, 0 e)"
‎,Maltese Sign Language,https://en.wiktionary.org/wiki/Category:Maltese_Sign_Language,(0 e)
‎,Malvi language,https://en.wiktionary.org/wiki/Category:Malvi_language,"(8 c, 0 e)"
‎,Maléku Jaíka language,https://en.wiktionary.org/wiki/Category:Mal%C3%A9ku_Ja%C3%ADka_language,"(2 c, 0 e)"
‎,Mam language,https://en.wiktionary.org/wiki/Category:Mam_language,"(5 c, 0 e)"
‎,Mamaindé language,https://en.wiktionary.org/wiki/Category:Mamaind%C3%A9_language,"(1 c, 0 e)"
‎,Mamanwa language,https://en.wiktionary.org/wiki/Category:Mamanwa_language,"(4 c, 0 e)"
‎,Mamasa language,https://en.wiktionary.org/wiki/Category:Mamasa_language,"(1 c, 0 e)"
‎,Mambae language,https://en.wiktionary.org/wiki/Category:Mambae_language,"(4 c, 0 e)"
‎,Mamboru language,https://en.wiktionary.org/wiki/Category:Mamboru_language,"(5 c, 0 e)"
‎,Mambwe-Lungu language,https://en.wiktionary.org/wiki/Category:Mambwe-Lungu_language,"(4 c, 0 e)"
‎,Mampruli language,https://en.wiktionary.org/wiki/Category:Mampruli_language,"(3 c, 0 e)"
‎,Mamuju language,https://en.wiktionary.org/wiki/Category:Mamuju_language,"(1 c, 0 e)"
‎,Manado Malay language,https://en.wiktionary.org/wiki/Category:Manado_Malay_language,"(4 c, 0 e)"
‎,Manam language,https://en.wiktionary.org/wiki/Category:Manam_language,"(4 c, 0 e)"
‎,Manambu language,https://en.wiktionary.org/wiki/Category:Manambu_language,"(1 c, 0 e)"
‎,Manangba language,https://en.wiktionary.org/wiki/Category:Manangba_language,"(2 c, 0 e)"
‎,Manao language,https://en.wiktionary.org/wiki/Category:Manao_language,"(3 c, 0 e)"
‎,Manchu language,https://en.wiktionary.org/wiki/Category:Manchu_language,"(18 c, 0 e)"
‎,Manda (Australia) language,https://en.wiktionary.org/wiki/Category:Manda_(Australia)_language,"(2 c, 0 e)"
‎,Manda (India) language,https://en.wiktionary.org/wiki/Category:Manda_(India)_language,"(2 c, 0 e)"
‎,Manda (Tanzania) language,https://en.wiktionary.org/wiki/Category:Manda_(Tanzania)_language,(0 e)
‎,Mandahuaca language,https://en.wiktionary.org/wiki/Category:Mandahuaca_language,"(1 c, 0 e)"
‎,Mandaic language,https://en.wiktionary.org/wiki/Category:Mandaic_language,"(12 c, 0 e)"
‎,Mandailing Batak language,https://en.wiktionary.org/wiki/Category:Mandailing_Batak_language,"(4 c, 0 e)"
‎,Mandalorian language,https://en.wiktionary.org/wiki/Category:Mandalorian_language,"(1 c, 1 e)"
‎,Mandan language,https://en.wiktionary.org/wiki/Category:Mandan_language,"(2 c, 0 e)"
‎,Mandar language,https://en.wiktionary.org/wiki/Category:Mandar_language,"(6 c, 0 e)"
‎,Mandara language,https://en.wiktionary.org/wiki/Category:Mandara_language,"(1 c, 0 e)"
‎,Mandari language,https://en.wiktionary.org/wiki/Category:Mandari_language,"(1 c, 0 e)"
‎,Mandarin language,https://en.wiktionary.org/wiki/Category:Mandarin_language,"(20 c, 6 e)"
‎,Mandeali language,https://en.wiktionary.org/wiki/Category:Mandeali_language,"(6 c, 0 e)"
‎,Mandingo language,https://en.wiktionary.org/wiki/Category:Mandingo_language,"(2 c, 0 e)"
‎,Mandinka language,https://en.wiktionary.org/wiki/Category:Mandinka_language,"(8 c, 0 e)"
‎,Mandobo Atas language,https://en.wiktionary.org/wiki/Category:Mandobo_Atas_language,"(2 c, 0 e)"
‎,Mandobo Bawah language,https://en.wiktionary.org/wiki/Category:Mandobo_Bawah_language,"(2 c, 0 e)"
‎,Mang language,https://en.wiktionary.org/wiki/Category:Mang_language,"(4 c, 0 e)"
‎,Mangarayi language,https://en.wiktionary.org/wiki/Category:Mangarayi_language,"(2 c, 0 e)"
‎,Mangarevan language,https://en.wiktionary.org/wiki/Category:Mangarevan_language,"(4 c, 0 e)"
‎,Mangas language,https://en.wiktionary.org/wiki/Category:Mangas_language,"(2 c, 0 e)"
‎,Manggarai language,https://en.wiktionary.org/wiki/Category:Manggarai_language,"(7 c, 0 e)"
‎,Mangghuer language,https://en.wiktionary.org/wiki/Category:Mangghuer_language,"(5 c, 0 e)"
‎,Manikion language,https://en.wiktionary.org/wiki/Category:Manikion_language,"(2 c, 0 e)"
‎,Manipa language,https://en.wiktionary.org/wiki/Category:Manipa_language,"(1 c, 0 e)"
‎,Manipuri language,https://en.wiktionary.org/wiki/Category:Manipuri_language,"(11 c, 0 e)"
‎,Mankanya language,https://en.wiktionary.org/wiki/Category:Mankanya_language,"(3 c, 0 e)"
‎,Manna-Dora language,https://en.wiktionary.org/wiki/Category:Manna-Dora_language,(0 e)
‎,Mano language,https://en.wiktionary.org/wiki/Category:Mano_language,"(1 c, 0 e)"
‎,Mansaka language,https://en.wiktionary.org/wiki/Category:Mansaka_language,"(6 c, 0 e)"
‎,Mansi language,https://en.wiktionary.org/wiki/Category:Mansi_language,"(14 c, 1 e)"
‎,Manta language,https://en.wiktionary.org/wiki/Category:Manta_language,"(1 c, 0 e)"
‎,Manx language,https://en.wiktionary.org/wiki/Category:Manx_language,"(18 c, 0 e)"
‎,Manza language,https://en.wiktionary.org/wiki/Category:Manza_language,"(1 c, 0 e)"
‎,Maonan language,https://en.wiktionary.org/wiki/Category:Maonan_language,"(5 c, 0 e)"
‎,Maore Comorian language,https://en.wiktionary.org/wiki/Category:Maore_Comorian_language,"(11 c, 1 e)"
‎,Maori language,https://en.wiktionary.org/wiki/Category:Maori_language,"(20 c, 0 e)"
‎,Mapena language,https://en.wiktionary.org/wiki/Category:Mapena_language,(0 e)
‎,Mapia language,https://en.wiktionary.org/wiki/Category:Mapia_language,"(1 c, 0 e)"
‎,Mapidian language,https://en.wiktionary.org/wiki/Category:Mapidian_language,"(1 c, 0 e)"
‎,Mapos Buang language,https://en.wiktionary.org/wiki/Category:Mapos_Buang_language,"(1 c, 0 e)"
‎,Mapoyo language,https://en.wiktionary.org/wiki/Category:Mapoyo_language,"(2 c, 0 e)"
‎,Mapudungun language,https://en.wiktionary.org/wiki/Category:Mapudungun_language,"(16 c, 0 e)"
‎,Mapun language,https://en.wiktionary.org/wiki/Category:Mapun_language,"(5 c, 0 e)"
‎,Maquiritari language,https://en.wiktionary.org/wiki/Category:Maquiritari_language,"(9 c, 1 e)"
‎,Mara Chin language,https://en.wiktionary.org/wiki/Category:Mara_Chin_language,"(4 c, 0 e)"
‎,Maranao language,https://en.wiktionary.org/wiki/Category:Maranao_language,"(10 c, 0 e)"
‎,Maranungku language,https://en.wiktionary.org/wiki/Category:Maranungku_language,"(2 c, 0 e)"
‎,Marathi language,https://en.wiktionary.org/wiki/Category:Marathi_language,"(20 c, 1 e)"
‎,Maratino language,https://en.wiktionary.org/wiki/Category:Maratino_language,"(2 c, 1 e)"
‎,Marau language,https://en.wiktionary.org/wiki/Category:Marau_language,"(1 c, 0 e)"
‎,Marawan language,https://en.wiktionary.org/wiki/Category:Marawan_language,"(1 c, 0 e)"
‎,Marba language,https://en.wiktionary.org/wiki/Category:Marba_language,"(4 c, 0 e)"
‎,Margany language,https://en.wiktionary.org/wiki/Category:Margany_language,"(2 c, 0 e)"
‎,Margi language,https://en.wiktionary.org/wiki/Category:Margi_language,"(3 c, 0 e)"
‎,Maricopa language,https://en.wiktionary.org/wiki/Category:Maricopa_language,"(6 c, 0 e)"
‎,Maridan language,https://en.wiktionary.org/wiki/Category:Maridan_language,"(1 c, 0 e)"
‎,Maridjabin language,https://en.wiktionary.org/wiki/Category:Maridjabin_language,"(1 c, 0 e)"
‎,Marik language,https://en.wiktionary.org/wiki/Category:Marik_language,"(1 c, 0 e)"
‎,Marimanindji language,https://en.wiktionary.org/wiki/Category:Marimanindji_language,"(1 c, 0 e)"
‎,Maringarr language,https://en.wiktionary.org/wiki/Category:Maringarr_language,"(1 c, 0 e)"
‎,Maritime Sign Language,https://en.wiktionary.org/wiki/Category:Maritime_Sign_Language,(0 e)
‎,Markweeta language,https://en.wiktionary.org/wiki/Category:Markweeta_language,(0 e)
‎,Marma language,https://en.wiktionary.org/wiki/Category:Marma_language,"(2 c, 0 e)"
‎,Maroon Spirit Language,https://en.wiktionary.org/wiki/Category:Maroon_Spirit_Language,"(2 c, 0 e)"
‎,Marriammu language,https://en.wiktionary.org/wiki/Category:Marriammu_language,"(1 c, 0 e)"
‎,Marrithiyel language,https://en.wiktionary.org/wiki/Category:Marrithiyel_language,"(1 c, 0 e)"
‎,Marrucinian language,https://en.wiktionary.org/wiki/Category:Marrucinian_language,"(4 c, 0 e)"
‎,Marshallese language,https://en.wiktionary.org/wiki/Category:Marshallese_language,"(16 c, 1 e)"
‎,Marsian language,https://en.wiktionary.org/wiki/Category:Marsian_language,"(2 c, 0 e)"
‎,Martha's Vineyard Sign Language,https://en.wiktionary.org/wiki/Category:Martha%27s_Vineyard_Sign_Language,(0 e)
‎,Marti Ke language,https://en.wiktionary.org/wiki/Category:Marti_Ke_language,"(1 c, 0 e)"
‎,Martu Wangka language,https://en.wiktionary.org/wiki/Category:Martu_Wangka_language,"(2 c, 0 e)"
‎,Martuthunira language,https://en.wiktionary.org/wiki/Category:Martuthunira_language,"(6 c, 0 e)"
‎,Marwari language,https://en.wiktionary.org/wiki/Category:Marwari_language,"(13 c, 0 e)"
‎,Masaba language,https://en.wiktionary.org/wiki/Category:Masaba_language,"(2 c, 0 e)"
‎,Masakará language,https://en.wiktionary.org/wiki/Category:Masakar%C3%A1_language,"(2 c, 0 e)"
‎,Masalit language,https://en.wiktionary.org/wiki/Category:Masalit_language,"(1 c, 0 e)"
‎,Masana language,https://en.wiktionary.org/wiki/Category:Masana_language,"(1 c, 0 e)"
