,Unnamed: 0,language,source_language,e
4933,3189,nepali,Sanskrit,109
4934,3189,nepali,Sikkimese,1
4935,3189,nepali,Tibetan,2
4936,3192,newar,Arabic,1
4937,3192,newar,IndoAryan languages,2
4938,3192,newar,Nepali,2
4939,3192,newar,Sanskrit,11
4940,3193,nez perce,English,1
4941,3198,ngaju,Malay,5
4942,3217,ngazidja comorian,Arabic,2
4943,3217,ngazidja comorian,French,1
4944,3225,ngiyambaa,English,1
4945,3240,nhanda,English,1
4946,3243,nias,Malay,3
4947,3243,nias,Minangkabau,1
4948,3247,nigerian pidgin,English,2
4949,3247,nigerian pidgin,Igbo,1
4950,3247,nigerian pidgin,Yoruba,6
4951,3263,nivaclé,Spanish,1
4952,3264,nivkh,Japanese,4
4953,3264,nivkh,Manchu,2
4954,3264,nivkh,Russian,5
4955,3266,niya prakrit,Ancient Greek,2
4956,3266,niya prakrit,Iranian languages,1
4957,3266,niya prakrit,Middle Persian,1
4958,3273,nobiin,Ancient Greek,2
4959,3286,norman,Ancient Greek,2
4960,3286,norman,AngloNorman,1
4961,3286,norman,Breton,1
4962,3286,norman,Dutch,0
4963,3286,norman,Ecclesiastical Latin,5
4964,3286,norman,English,181
4965,3286,norman,Frankish,4
4966,3286,norman,French,227
4967,3286,norman,German,2
4968,3286,norman,Germanic languages,1
4969,3286,norman,Italian,2
4970,3286,norman,Late Latin,15
4971,3286,norman,Latin,154
4972,3286,norman,Medieval Latin,5
4973,3286,norman,Middle French,6
4974,3286,norman,Old English,1
4975,3286,norman,Old French,1
4976,3286,norman,Old Norse,54
4977,3286,norman,Old Occitan,1
4978,3286,norman,Portuguese,0
4979,3286,norman,Russian,1
4980,3286,norman,SerboCroatian,0
4981,3286,norman,Spanish,1
4982,3286,norman,Vulgar Latin,2
4983,3291,north frisian,Latin,1
4984,3291,north frisian,Middle Low German,1
4985,3293,north levantine arabic,Arabic,4
4986,3293,north levantine arabic,Aramaic,2
4987,3293,north levantine arabic,English,2
4988,3293,north levantine arabic,French,4
4989,3293,north levantine arabic,Hijazi Arabic,1
4990,3293,north levantine arabic,Kipchak,1
4991,3293,north levantine arabic,Ottoman Turkish,10
4992,3293,north levantine arabic,Persian,2
4993,3293,north levantine arabic,Western Aramaic languages,1
4994,3295,north mesopotamian arabic,Kipchak,1
4995,3295,north mesopotamian arabic,Ottoman Turkish,1
4996,3295,north mesopotamian arabic,Persian,1
4997,3306,northern altai,Mongolian,2
4998,3306,northern altai,Russian,1
4999,3306,northern altai,Written Oirat,1
5000,3307,northern amami-oshima,Middle Chinese,1
5001,3308,northern bai,Chinese,1
5002,3310,northern catanduanes bicolano,Malay,1
5003,3310,northern catanduanes bicolano,Spanish,4
5004,3312,northern east cree,English,3
5005,3318,northern khmer,Teochew,1
5006,3319,northern kurdish,Ancient Greek,1
5007,3319,northern kurdish,Arabic,104
5008,3319,northern kurdish,Armenian,50
5009,3319,northern kurdish,Armenian languages,1
5010,3319,northern kurdish,Azerbaijani,1
5011,3319,northern kurdish,Central Kurdish,3
5012,3319,northern kurdish,English,4
5013,3319,northern kurdish,French,4
5014,3319,northern kurdish,German,1
5015,3319,northern kurdish,Italian,1
5016,3319,northern kurdish,Latin,1
5017,3319,northern kurdish,Middle Armenian,1
5018,3319,northern kurdish,Middle Persian,1
5019,3319,northern kurdish,Old Anatolian Turkish,1
5020,3319,northern kurdish,Old Armenian,10
5021,3319,northern kurdish,Ottoman Turkish,14
5022,3319,northern kurdish,Persian,61
5023,3319,northern kurdish,ProtoTurkic,3
5024,3319,northern kurdish,Russian,2
5025,3319,northern kurdish,Turkic languages,2
5026,3319,northern kurdish,Turkish,43
5027,3321,northern ndebele,Afrikaans,3
5028,3321,northern ndebele,English,5
5029,3326,northern puebla nahuatl,Spanish,10
5030,3326,northern puebla nahuatl,Totonacan languages,1
5031,3329,northern qiang,Chinese,1
5032,3331,northern saharan berber,Algerian Arabic,1
5033,3331,northern saharan berber,Arabic,1
5034,3332,northern sami,English,3
5035,3332,northern sami,Finnish,104
5036,3332,northern sami,German,1
5037,3332,northern sami,Latin,1
5038,3332,northern sami,North Germanic languages,2
5039,3332,northern sami,Norwegian,303
5040,3332,northern sami,Norwegian Bokml,1
5041,3332,northern sami,Old Norse,5
5042,3332,northern sami,ProtoFinnic,1
5043,3332,northern sami,Swedish,28
5044,3334,northern sotho,Afrikaans,4
5045,3334,northern sotho,English,5
5046,3337,northern tepehuan,Spanish,12
5047,3338,northern thai,Pali,7
5048,3338,northern thai,Sanskrit,3
5049,3338,northern thai,Thai,3
5050,3349,norwegian,Ancient Greek,4
5051,3349,norwegian,Arabic,2
5052,3349,norwegian,Danish,6
5053,3349,norwegian,English,24
5054,3349,norwegian,Fijian,1
5055,3349,norwegian,Finnish,1
5056,3349,norwegian,French,10
5057,3349,norwegian,German,7
5058,3349,norwegian,Greek,1
5059,3349,norwegian,Icelandic,2
5060,3349,norwegian,Italian,1
5061,3349,norwegian,Latin,6
5062,3349,norwegian,Low German,1
5063,3349,norwegian,Middle Low German,1
5064,3349,norwegian,New Latin,1
5065,3349,norwegian,Old Norse,1
5066,3349,norwegian,Russian,2
5067,3349,norwegian,Sanskrit,1
5068,3349,norwegian,Swedish,2
5069,3350,norwegian bokmål,Afrikaans,1
5070,3350,norwegian bokmål,Ancient Greek,22
5071,3350,norwegian bokmål,Arabic,8
5072,3350,norwegian bokmål,Biblical Hebrew,1
5073,3350,norwegian bokmål,Bulgarian,1
5074,3350,norwegian bokmål,Burmese,1
5075,3350,norwegian bokmål,Danish,23
5076,3350,norwegian bokmål,Dutch,6
5077,3350,norwegian bokmål,Ecclesiastical Latin,1
5078,3350,norwegian bokmål,English,155
5079,3350,norwegian bokmål,Finnish,1
5080,3350,norwegian bokmål,French,248
5081,3350,norwegian bokmål,German,64
5082,3350,norwegian bokmål,German Low German,2
5083,3350,norwegian bokmål,Italian,32
5084,3350,norwegian bokmål,Lakota,1
5085,3350,norwegian bokmål,Late Latin,6
5086,3350,norwegian bokmål,Latin,143
5087,3350,norwegian bokmål,Low German,4
5088,3350,norwegian bokmål,Malagasy,1
5089,3350,norwegian bokmål,Medieval Latin,9
5090,3350,norwegian bokmål,Middle Low German,46
5091,3350,norwegian bokmål,Moroccan Arabic,1
5092,3350,norwegian bokmål,New Latin,6
5093,3350,norwegian bokmål,Northern Sami,4
5094,3350,norwegian bokmål,Norwegian Nynorsk,3
5095,3350,norwegian bokmål,Old French,4
5096,3350,norwegian bokmål,Old Norse,6
5097,3350,norwegian bokmål,Persian,1
5098,3350,norwegian bokmål,Polish,1
5099,3350,norwegian bokmål,Portuguese,5
5100,3350,norwegian bokmål,ProtoCeltic,2
5101,3350,norwegian bokmål,Russian,10
5102,3350,norwegian bokmål,Sanskrit,3
5103,3350,norwegian bokmål,SerboCroatian,1
5104,3350,norwegian bokmål,Sinhalese,1
5105,3350,norwegian bokmål,Spanish,6
5106,3350,norwegian bokmål,Swahili,1
5107,3350,norwegian bokmål,Swedish,13
5108,3350,norwegian bokmål,West Germanic languages,2
5109,3351,norwegian nynorsk,Afrikaans,2
5110,3351,norwegian nynorsk,Ancient Greek,14
5111,3351,norwegian nynorsk,Arabic,12
5112,3351,norwegian nynorsk,Biblical Hebrew,1
5113,3351,norwegian nynorsk,Bulgarian,2
5114,3351,norwegian nynorsk,Burmese,1
5115,3351,norwegian nynorsk,Danish,24
5116,3351,norwegian nynorsk,Dutch,11
5117,3351,norwegian nynorsk,Ecclesiastical Latin,1
5118,3351,norwegian nynorsk,English,189
5119,3351,norwegian nynorsk,Fijian,1
5120,3351,norwegian nynorsk,Finnish,1
5121,3351,norwegian nynorsk,French,196
5122,3351,norwegian nynorsk,Frisian languages,1
5123,3351,norwegian nynorsk,German,50
5124,3351,norwegian nynorsk,German Low German,2
5125,3351,norwegian nynorsk,Icelandic,1
5126,3351,norwegian nynorsk,Italian,33
5127,3351,norwegian nynorsk,Japanese,1
5128,3351,norwegian nynorsk,Khoekhoe,1
5129,3351,norwegian nynorsk,Lakota,1
5130,3351,norwegian nynorsk,Late Latin,2
5131,3351,norwegian nynorsk,Latin,103
5132,3351,norwegian nynorsk,Low German,1
5133,3351,norwegian nynorsk,Malagasy,1
5134,3351,norwegian nynorsk,Medieval Latin,5
5135,3351,norwegian nynorsk,Middle Low German,44
5136,3351,norwegian nynorsk,New Latin,3
5137,3351,norwegian nynorsk,Northern Sami,13
5138,3351,norwegian nynorsk,Norwegian Bokml,13
5139,3351,norwegian nynorsk,Old East Slavic,1
5140,3351,norwegian nynorsk,Old French,5
5141,3351,norwegian nynorsk,Old Norse,12
5142,3351,norwegian nynorsk,Old Swedish,1
5143,3351,norwegian nynorsk,Persian,2
5144,3351,norwegian nynorsk,Polish,2
5145,3351,norwegian nynorsk,Portuguese,5
5146,3351,norwegian nynorsk,Russian,8
5147,3351,norwegian nynorsk,Sanskrit,4
5148,3351,norwegian nynorsk,SerboCroatian,2
5149,3351,norwegian nynorsk,Sinhalese,1
5150,3351,norwegian nynorsk,Spanish,7
5151,3351,norwegian nynorsk,Swahili,1
5152,3351,norwegian nynorsk,Swedish,18
5153,3351,norwegian nynorsk,Turkish,1
5154,3351,norwegian nynorsk,Ukrainian,1
5155,3356,novial,Esperanto,2
5156,3363,nubi,Swahili,1
5157,3377,nupe,English,2
5158,3377,nupe,Fula,1
5159,3377,nupe,Hausa,16
5160,3377,nupe,Igbo,1
5161,3377,nupe,Yoruba,4
5162,3380,nyah kur,Pali,1
5163,3380,nyah kur,Thai,11
5164,3395,nyishi,IndoAryan languages,1
5165,3399,nyunga,English,1
5166,3400,nyâlayu,English,1
5167,3400,nyâlayu,French,1
5168,3401,nzadi,French,6
5169,3401,nzadi,Kituba,2
5170,3401,nzadi,Lingala,1
5171,3406,o'odham,Spanish,10
5172,3412,occitan,Ancient Greek,1
5173,3412,occitan,Arabic,4
5174,3412,occitan,Basque,1
5175,3412,occitan,Czech,1
5176,3412,occitan,Ecclesiastical Latin,1
5177,3412,occitan,English,3
5178,3412,occitan,Frankish,5
5179,3412,occitan,French,13
5180,3412,occitan,Gaulish,2
5181,3412,occitan,German,2
5182,3412,occitan,Italian,6
5183,3412,occitan,Late Latin,7
5184,3412,occitan,Latin,96
5185,3412,occitan,Mandingo,1
5186,3412,occitan,Medieval Latin,6
5187,3412,occitan,Middle French,1
5188,3412,occitan,New Latin,1
5189,3412,occitan,Old French,2
5190,3412,occitan,Persian,1
5191,3412,occitan,Portuguese,1
5192,3412,occitan,ProtoGermanic,1
5193,3412,occitan,Soninke,1
5194,3424,okinawan,Chinese,1
5195,3424,okinawan,English,3
5196,3424,okinawan,Indonesian,1
5197,3424,okinawan,Japanese,13
5198,3424,okinawan,Mandarin,1
5199,3424,okinawan,Middle Chinese,3
5200,3424,okinawan,Mongolian,1
5201,3424,okinawan,Portuguese,1
5202,3424,okinawan,Spanish,1
5203,3431,old anatolian turkish,Chagatai,1
5204,3431,old anatolian turkish,Classical Persian,1
5205,3431,old anatolian turkish,Persian,3
5206,3431,old anatolian turkish,substrate languages,1
5207,3432,old armenian,Akkadian,7
5208,3432,old armenian,Alanic,1
5209,3432,old armenian,Anatolian languages,5
5210,3432,old armenian,Ancient Greek,138
5211,3432,old armenian,Arabic,10
5212,3432,old armenian,Aramaic,12
5213,3432,old armenian,Biblical Hebrew,0
5214,3432,old armenian,Byzantine Greek,4
5215,3432,old armenian,Classical Persian,1
5216,3432,old armenian,Classical Syriac,69
5217,3432,old armenian,GeorgianZan languages,1
5218,3432,old armenian,Hittite,3
5219,3432,old armenian,Hurrian,7
5220,3432,old armenian,HurroUrartian languages,8
5221,3432,old armenian,IndoIranian languages,1
5222,3432,old armenian,Iranian languages,381
5223,3432,old armenian,Kartvelian languages,11
5224,3432,old armenian,Koine Greek,3
5225,3432,old armenian,Latin,2
5226,3432,old armenian,Medieval Latin,1
5227,3432,old armenian,MedoParthian languages,1
5228,3432,old armenian,Middle Armenian,1
5229,3432,old armenian,Middle Iranian,121
5230,3432,old armenian,Middle Median,19
5231,3432,old armenian,Middle Persian,50
5232,3432,old armenian,Northeast Caucasian languages,5
5233,3432,old armenian,Northern Kurdish,1
5234,3432,old armenian,Northwestern Iranian languages,8
5235,3432,old armenian,Old Georgian,2
5236,3432,old armenian,Old Iranian,2
5237,3432,old armenian,Parthian,46
5238,3432,old armenian,Persian,2
5239,3432,old armenian,ProtoIndoIranian,1
5240,3432,old armenian,Semitic languages,26
5241,3432,old armenian,Southwestern Iranian languages,6
5242,3432,old armenian,substrate languages,17
5243,3432,old armenian,Sumerian,1
5244,3432,old armenian,Turkic languages,1
5245,3432,old armenian,Urartian,8
5246,3432,old armenian,Western Iranian languages,0
5247,3432,old armenian,Zan languages,8
5248,3434,old bengali,Dravidian languages,1
5249,3437,old catalan,Arabic,1
5250,3439,old church slavonic,Ancient Greek,19
5251,3439,old church slavonic,Byzantine Greek,4
5252,3439,old church slavonic,Gothic,1
5253,3439,old church slavonic,Greek,1
5254,3439,old church slavonic,Hebrew,1
5255,3439,old church slavonic,Koine Greek,1
5256,3439,old church slavonic,Latin,4
5257,3439,old church slavonic,Oghur languages,1
5258,3439,old church slavonic,Old High German,1
5259,3441,old czech,Middle High German,8
5260,3441,old czech,Old High German,8
5261,3442,old danish,Middle Low German,1
5262,3443,old dutch,Latin,9
5263,3443,old dutch,Old High German,1
5264,3444,old east slavic,Ancient Greek,2
5265,3444,old east slavic,Arabic,1
5266,3444,old east slavic,Latin,1
5267,3444,old east slavic,Middle High German,0
5268,3444,old east slavic,Middle Iranian,1
5269,3444,old east slavic,Old Church Slavonic,11
5270,3444,old east slavic,Polish,0
5271,3444,old east slavic,ProtoFinnic,1
5272,3444,old east slavic,ProtoNorse,1
5273,3444,old east slavic,Turkic languages,1
5274,3445,old english,Brythonic languages,1
5275,3445,old english,Celtic languages,2
5276,3445,old english,Ecclesiastical Latin,2
5277,3445,old english,Late Latin,9
5278,3445,old english,Latin,100
5279,3445,old english,Medieval Latin,4
5280,3445,old english,Old French,2
5281,3445,old english,Old Irish,0
5282,3445,old english,Old Norse,15
5283,3445,old english,Old Saxon,1
5284,3445,old english,Vulgar Latin,2
5285,3446,old french,Ancient Greek,4
5286,3446,old french,Arabic,6
5287,3446,old french,Ecclesiastical Latin,9
5288,3446,old french,Frankish,103
5289,3446,old french,French,1
5290,3446,old french,Gaulish,3
5291,3446,old french,Gothic,1
5292,3446,old french,Hebrew,1
5293,3446,old french,Italian,4
5294,3446,old french,Late Latin,37
5295,3446,old french,Latin,433
5296,3446,old french,Medieval Latin,21
5297,3446,old french,Middle Dutch,4
5298,3446,old french,Middle English,22
5299,3446,old french,Old Breton,1
5300,3446,old french,Old English,6
5301,3446,old french,Old High German,3
5302,3446,old french,Old Italian,2
5303,3446,old french,Old Norse,17
5304,3446,old french,Old Occitan,9
5305,3446,old french,Old Spanish,1
5306,3446,old french,Old Welsh,2
5307,3446,old french,Persian,1
5308,3446,old french,Vulgar Latin,2
5309,3447,old frisian,Latin,1
5310,3447,old frisian,Old Dutch,1
5311,3447,old frisian,Old French,1
5312,3447,old frisian,Old High German,1
5313,3447,old frisian,Old Saxon,1
5314,3447,old frisian,Vulgar Latin,2
5315,3448,old georgian,Ancient Greek,28
5316,3448,old georgian,Bats,1
5317,3448,old georgian,Byzantine Greek,1
5318,3448,old georgian,Classical Syriac,1
5319,3448,old georgian,Iranian languages,16
5320,3448,old georgian,Koine Greek,2
5321,3448,old georgian,Middle Iranian,8
5322,3448,old georgian,Middle Persian,2
5323,3448,old georgian,Northeast Caucasian languages,1
5324,3448,old georgian,Old Armenian,49
5325,3448,old georgian,Parthian,1
5326,3448,old georgian,Persian,3
5327,3449,old gujarati,Arabic,1
5328,3449,old gujarati,Classical Persian,3
5329,3449,old gujarati,Sanskrit,98
5330,3450,old high german,Ecclesiastical Latin,0
5331,3450,old high german,Gothic,1
5332,3450,old high german,Late Latin,8
5333,3450,old high german,Latin,36
5334,3450,old high german,Medieval Latin,2
5335,3450,old high german,Old French,2
5336,3450,old high german,Old Italian,1
5337,3450,old high german,Old Saxon,1
5338,3450,old high german,Vulgar Latin,2
5339,3451,old hindi,Classical Persian,19
5340,3451,old hindi,Classical Sanskrit,1
5341,3451,old hindi,Persian,9
5342,3451,old hindi,Sanskrit,9
5343,3453,old irish,Brythonic languages,1
5344,3453,old irish,Ecclesiastical Latin,3
5345,3453,old irish,English,1
5346,3453,old irish,Late Latin,13
5347,3453,old irish,Latin,153
5348,3453,old irish,Medieval Latin,2
5349,3453,old irish,Old English,6
5350,3453,old irish,Old French,1
5351,3453,old irish,Old Norse,6
5352,3453,old irish,Old Welsh,1
5353,3453,old irish,ProtoBrythonic,5
5354,3454,old japanese,Ainu,2
5355,3454,old japanese,Baekje,1
5356,3454,old japanese,Middle Chinese,6
5357,3454,old japanese,Old Korean,5
5358,3455,old javanese,Malay,1
5359,3455,old javanese,Mon,1
5360,3455,old javanese,Sanskrit,45
5361,3457,old kannada,Maharastri Prakrit,2
5362,3457,old kannada,Pali,1
5363,3457,old kannada,Prakrit,1
5364,3457,old kannada,Sanskrit,3
5365,3459,old khmer,Pali,1
5366,3459,old khmer,Sanskrit,3
5367,3465,old marathi,Classical Persian,6
5368,3465,old marathi,Kannada,2
5369,3465,old marathi,Middle Kannada,2
5370,3465,old marathi,Old Kannada,1
5371,3465,old marathi,Persian,2
5372,3465,old marathi,Sanskrit,18
5373,3467,old mon,Pali,4
5374,3468,old norse,Latin,12
5375,3468,old norse,Medieval Latin,1
5376,3468,old norse,Middle Dutch,1
5377,3468,old norse,Middle Low German,12
5378,3468,old norse,Norman,1
5379,3468,old norse,Old East Slavic,1
5380,3468,old norse,Old English,10
5381,3468,old norse,Old French,2
5382,3468,old norse,Old Frisian,1
5383,3468,old norse,Old Irish,4
5384,3468,old norse,Old Saxon,5
5385,3468,old norse,Persian,1
5386,3468,old norse,ProtoWest Germanic,2
5387,3468,old norse,Vulgar Latin,1
5388,3469,old novgorodian,Old Church Slavonic,1
5389,3470,old nubian,Ancient Greek,3
5390,3470,old nubian,Coptic,3
5391,3470,old nubian,Egyptian,1
5392,3470,old nubian,Meroitic,2
5393,3471,old occitan,Arabic,2
5394,3471,old occitan,Ecclesiastical Latin,1
5395,3471,old occitan,Frankish,7
5396,3471,old occitan,Late Latin,2
5397,3471,old occitan,Latin,11
5398,3471,old occitan,Medieval Latin,1
5399,3471,old occitan,Old Norse,2
5400,3473,old ossetic,Classical Persian,1
5401,3474,old persian,Akkadian,4
5402,3474,old persian,Anatolian languages,1
5403,3474,old persian,Ancient Greek,1
5404,3474,old persian,Avestan,7
5405,3474,old persian,Elamite,1
5406,3474,old persian,Lydian,1
5407,3474,old persian,Old Median,10
5408,3474,old persian,ProtoKartvelian,1
5409,3474,old persian,ProtoOssetic,1
5410,3474,old persian,ProtoScythian,1
5411,3474,old persian,Sanskrit,1
5412,3474,old persian,Sogdian,1
5413,3475,old polish,Latin,0
5414,3475,old polish,Middle High German,1
5415,3475,old polish,Old Czech,3
5416,3475,old polish,Russian,2
5417,3476,old portuguese,Ancient Greek,1
5418,3476,old portuguese,Arabic,1
5419,3476,old portuguese,Ecclesiastical Latin,2
5420,3476,old portuguese,Late Latin,2
5421,3476,old portuguese,Latin,4
5422,3476,old portuguese,Old Catalan,1
5423,3476,old portuguese,Old French,3
5424,3476,old portuguese,Old Occitan,7
5425,3476,old portuguese,Old Spanish,2
5426,3478,old punjabi,Arabic,2
5427,3478,old punjabi,Classical Persian,27
5428,3478,old punjabi,Persian,8
5429,3478,old punjabi,Sanskrit,5
5430,3479,old ruthenian,Ancient Greek,5
5431,3479,old ruthenian,Latin,3
5432,3479,old ruthenian,Lithuanian,1
5433,3479,old ruthenian,Middle High German,1
5434,3479,old ruthenian,Middle Iranian,1
5435,3479,old ruthenian,Middle Low German,2
5436,3479,old ruthenian,Old Church Slavonic,1
5437,3479,old ruthenian,Old High German,5
5438,3479,old ruthenian,Old Norse,2
5439,3479,old ruthenian,Old Polish,7
5440,3479,old ruthenian,Polish,2
5441,3479,old ruthenian,ProtoGermanic,4
5442,3479,old ruthenian,Turkic languages,1
5443,3480,old saxon,Ecclesiastical Latin,0
5444,3480,old saxon,Latin,4
5445,3480,old saxon,Old Norse,1
5446,3482,old spanish,Ancient Greek,4
5447,3482,old spanish,Andalusian Arabic,21
5448,3482,old spanish,Arabic,3
5449,3482,old spanish,Ecclesiastical Latin,2
5450,3482,old spanish,Germanic languages,1
5451,3482,old spanish,Gothic,1
5452,3482,old spanish,Hebrew,1
5453,3482,old spanish,Late Latin,12
5454,3482,old spanish,Latin,40
5455,3482,old spanish,Medieval Latin,2
5456,3482,old spanish,NavarroAragonese,1
5457,3482,old spanish,Old French,22
5458,3482,old spanish,Old Occitan,7
5459,3484,old swedish,Middle Low German,1
5460,3485,old tamil,Maharastri Prakrit,2
5461,3485,old tamil,Sanskrit,29
5462,3488,old turkic,Middle Chinese,1
5463,3489,old uyghur,Sogdian,1
5464,3490,old welsh,Latin,1
5465,3494,oluta popoluca,Nahuan languages,3
5466,3494,oluta popoluca,Spanish,9
5467,3497,omani arabic,Gujarati,1
5468,3497,omani arabic,Persian,2
5469,3501,omok,Even,1
5470,3501,omok,Russian,2
5471,3515,oriya,Arabic,3
5472,3515,oriya,Classical Persian,2
5473,3515,oriya,Classical Sanskrit,5
5474,3515,oriya,English,6
5475,3515,oriya,Hindi,1
5476,3515,oriya,Persian,20
5477,3515,oriya,Sanskrit,127
5478,3515,oriya,Telugu,1
5479,3522,orok,Ainu,2
5480,3522,orok,Mandarin,1
5481,3525,oromo,Amharic,1
5482,3533,osing,Javanese,2
5483,3533,osing,Old Javanese,0
5484,3534,ossetian,Adyghe,1
5485,3534,ossetian,Arabic,2
5486,3534,ossetian,Armenian,1
5487,3534,ossetian,Avar,2
5488,3534,ossetian,Bulgar,1
5489,3534,ossetian,Circassian languages,1
5490,3534,ossetian,Georgian,16
5491,3534,ossetian,Gothic,1
5492,3534,ossetian,Middle Persian,2
