,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,loan_word,original_word,loan_word_epitran,original_word_epitran,loan_english,original_english,Fast Levenshtein Distance Div Maxlen,Dolgo Prime Distance Div Maxlen,Feature Edit Distance Div Maxlen,Hamming Feature Distance Div Maxlen,Weighted Feature Distance Div Maxlen,Partial Hamming Feature Distance Div Maxlen,plain Levenshtein,loan_unicode,original_unicode,label,label_bin,DNN_logits,mbert_cos,xlm_cos,ass_bert_mbert_cos,indic_bert_cos,muril_cos,mbertxlm,mbertass_bert,mbertindic_bert,mbertmuril,xlmmbert,xlmass_bert,xlmindic_bert,xlmmuril,ass_bertmbert,ass_bertxlm,ass_bertindic_bert,ass_bertmuril,indic_bertmbert,indic_bertxlm,indic_bertass_bert,indic_bertmuril,murilmbert,murilxlm,murilass_bert,murilindic_bert,mbert_src_assbert_trg
1038,1038,1038,1038,1038,166,166,নীহারিকা,বেঁকা,n̪iɦarika,bɛ̃ka,Nebula,curved,0.777777777777778,0.625,0.479166666666667,0.536458333333333,4.234375,0.536458333333333,6,Bengali,Bengali,random,0,-13.192408,0.906213343143463,0.727172017097473,0.475689142942429,0.994798958301544,0.996012151241302,0.7894726,-0.029176334,0.9971552,0.9971512,0.90634966,-0.02287059,0.994802,0.99601555,0.971975,0.9162671,0.9996573,0.99987346,0.9955766,0.9849509,-0.037325844,0.9998326,0.9979714,0.9962902,-0.03690879,0.99997175,0.037290324
1039,1039,1039,1039,1039,194,194,গ্রন্থ,পুথি,ɡɔrɔn̪t̪ʰɔ,putʰi,Books,The book,0.8,0.571428571428571,0.455357142857143,0.505952380952381,3.89285714285714,0.505952380952381,6,Bengali,Bengali,synonym,0,-11.835356,0.831555724143982,0.695995271205902,0.321483492851257,0.999325573444366,0.999114036560059,0.7738006,-0.034317333,0.9994475,0.99954563,0.8334811,-0.034738243,0.9993342,0.999123,0.9690858,0.921589,0.99968576,0.9997631,0.9965028,0.9970351,-0.036862805,0.99998784,0.998283,0.997762,-0.037022874,0.99996305,-0.023318004
1040,1040,1040,1040,1040,296,296,শব্দ,শব্দ,ʃɔbd̪ɔ,xɔbdɔ,Words,,0.333333333333333,0.2,0.0375,0.041666666666667,0.375,0.0375,0,Bengali,Bengali,loan,1,-11.436888,0.999999582767487,0.999999284744263,0.335788905620575,0.999707460403442,1,0.9996005,-0.032841682,0.99969697,0.9999976,0.99999785,-0.03355059,0.9997088,0.9999998,0.9568399,0.94413257,0.99984694,0.9998393,0.99805814,0.9979189,-0.036500722,0.99999464,0.9980801,0.99810815,-0.037016157,0.99994445,0.21363494
1041,1041,1041,1041,1041,5,5,অগ্নি,আগুনি,oɡn̪i,aguni,Fire,Fire,0.8,0.25,0.114583333333333,0.125,2.53125,0.114583333333333,2,Bengali,Bengali,loan,1,5.68557,0.91199779510498,0.741007685661316,0.478434652090073,0.996776163578033,0.999273598194122,0.796795,-0.033959124,0.99757034,0.99943084,0.91217756,-0.032872327,0.99677557,0.99927545,0.99010295,0.97254366,0.9998601,0.9998568,0.9939996,0.9821927,-0.036484994,0.9999199,0.9976395,0.99792695,-0.03702362,0.99991775,0.016443184
1043,1043,1043,1043,1043,334,334,হাল,হাল,ɦalɔ,ɦal,Hello,Hello,0.25,0.25,0.223958333333333,0.25,1.8125,0.25,0,Bengali,Bengali,loan,1,5.362823,0.99999988079071,1,0.556141972541809,0.999832391738892,1,0.987494,-0.03827277,0.9996723,0.9999425,0.99999905,-0.03327261,0.9998313,1.0000001,0.9699353,0.96186876,0.9998013,0.99986994,0.9980772,0.9978445,-0.03650756,0.99999577,0.9983309,0.99830735,-0.037091713,0.9999465,0.04911077
1045,1045,1045,1045,1045,95,95,চন্দ্র,চান্দ,t͡ɕɔn̪d̪rɔ,sandɔ,The moon,Chand,0.7,0.333333333333333,0.215277777777778,0.243055555555555,2.04166666666667,0.243055555555555,3,Bengali,Bengali,synonym,0,-10.813564,0.898646652698517,0.883425295352936,0.5597163438797,0.999658107757568,0.998113691806793,0.90823406,-0.02967545,0.9997572,0.9983838,0.89882934,-0.029563768,0.99965876,0.998117,0.95519733,0.9407648,0.9999681,0.9998863,0.99824,0.9950193,-0.037066087,0.99998415,0.99694645,0.99776757,-0.03692216,0.9998912,-0.027593128
1047,1047,1047,1047,1047,228,228,ব্যবহার,ব্যৱহাৰ,bd͡zɔbɔɦar,bzɔwɔɦaɹ,Use,use,0.4,0.25,0.067708333333333,0.078125,1.5,0.067708333333333,2,Bengali,Bengali,loan,1,-17.870771,0.776134312152862,0.737883925437927,0.37293940782547,0.999733567237854,0.999904572963715,0.77921474,-0.038141146,0.99904215,0.99974674,0.7765821,-0.04584546,0.99973524,0.9999045,0.9653809,0.9373406,0.9997781,0.9997622,0.9981677,0.9981835,-0.036513884,0.9999957,0.99812144,0.99811244,-0.037033565,0.99994564,0.037389554
1048,1048,1048,1048,1048,285,285,রসুন,লহুন,rɔʃun̪,lɔɦun,Garlic,Blood,0.5,0.2,0.0625,0.083333333333333,0.925,0.0625,2,Bengali,Bengali,loan,1,7.1497746,0.933249115943909,0.739922642707825,0.484110563993454,0.995387315750122,0.997898876667023,0.82404035,-0.046420686,0.997468,0.9984586,0.9334669,-0.044118598,0.99539924,0.99790865,0.97741455,0.92754126,0.9998904,0.99986064,0.99197805,0.9767446,-0.037841894,0.99987805,0.9967527,0.99747264,-0.03701009,0.9998687,-0.03733678
1049,1049,1049,1049,1049,64,64,কেন্দ্ৰ,কেন্দ্ৰ,ken̪d̪ৰ,kɛndɹɔ,hub,hub,0.571428571428571,0.333333333333333,0.322916666666667,0.354166666666667,2.54166666666667,0.354166666666667,0,Bengali,Bengali,loan,1,5.3169417,0.999999821186066,0.999999761581421,0.632395744323731,0.999744534492493,1,0.9783187,-0.028775768,0.99973893,0.999897,0.9999981,-0.029048482,0.99974793,0.9999998,0.96870345,0.9219507,0.99985737,0.9996664,0.9971163,0.9956966,-0.036771167,0.999994,0.99829566,0.99828446,-0.037051126,0.99994713,-0.05869083
1050,1050,1050,1050,1050,181,181,নীর,পানী,n̪ir,pani,Blue,water,1,0.75,0.34375,0.395833333333333,3.65625,0.369791666666667,3,Bengali,Bengali,synonym,0,-12.781463,0.82360577583313,0.579748392105103,0.49447700381279,0.999632358551025,0.999054431915283,0.66421306,-0.03976723,0.9997437,0.9992597,0.823792,-0.040501367,0.99963295,0.999055,0.9766915,0.9653177,0.9998503,0.9999377,0.9976158,0.9966191,-0.036980793,0.9999935,0.9985096,0.9977261,-0.037012927,0.99996734,-0.027844444
1051,1051,1051,1051,1051,135,135,পয়সা,টকা,pe̯ɔʃa,tɔka,Money,Money,0.666666666666667,0.6,0.2375,0.266666666666667,2.2,0.258333333333333,4,Bengali,Bengali,synonym,0,-11.716467,0.906244218349457,0.597288191318512,0.45642414689064,0.999090373516083,0.997796475887299,0.64170825,-0.03767557,0.99927557,0.9984329,0.9063132,-0.0385996,0.9990914,0.99780023,0.9861246,0.95621026,0.99978584,0.9998127,0.9953492,0.99420965,-0.0370344,0.9999801,0.9985814,0.9972089,-0.037045643,0.99997413,0.017358562
1055,1055,1055,1055,1055,25,25,আতশ,অগ্নি,at̪ɔʃɔ,ɔgni,Fire,Fire,1,0.6,0.445833333333333,0.483333333333333,4.15,0.483333333333333,5,Bengali,Bengali,synonym,0,-9.2423725,0.953248858451843,0.598423302173615,0.435400009155273,0.998438119888306,0.998649597167969,0.73021996,-0.035232205,0.9994762,0.99922395,0.953352,-0.032001227,0.99844265,0.9986548,0.9862673,0.96582973,0.99988914,0.9998659,0.9969776,0.99536383,-0.036798477,0.99998385,0.9985204,0.9977261,-0.0369675,0.99996346,0.018829733
1056,1056,1056,1056,1056,104,104,বুড়,চন্দ্ৰ,buɽ,sɔndɹɔ,Old man,moon,1,0.666666666666667,0.541666666666667,0.604166666666667,4.72916666666667,0.586805555555555,6,Bengali,Bengali,synonym,0,-15.851378,0.783201158046722,0.567782819271088,0.459154605865479,0.999667644500732,0.998630821704864,0.5716177,-0.030490704,0.999704,0.9991203,0.78335303,-0.028442308,0.9996685,0.9986342,0.9727838,0.9755491,0.9999387,0.9998569,0.9979762,0.9941053,-0.03634382,0.9999931,0.99856526,0.9979233,-0.036999494,0.99996305,0.080775894
1058,1058,1058,1058,1058,212,212,বাল,সমান,balɔ,xɔman,Baal,Equal,1,0.6,0.345833333333333,0.366666666666667,3.425,0.3625,3,Bengali,Bengali,random,0,-14.455815,0.846322774887085,0.729340851306915,0.435234278440475,0.999173164367676,0.999769389629364,0.8132484,-0.039893687,0.9994427,0.99987036,0.8465811,-0.038987093,0.9991733,0.99976933,0.981694,0.96945524,0.999949,0.9999672,0.99863,0.9933319,-0.036793113,0.9999733,0.9982354,0.99842554,-0.037096206,0.9999394,0.08049917
1059,1059,1059,1059,1059,92,92,চন্দ্র,চন্দ্ৰ,t͡ɕɔn̪d̪rɔ,sɔndɹɔ,The moon,moon,0.6,0.166666666666667,0.076388888888889,0.090277777777778,1.125,0.076388888888889,1,Bengali,Bengali,synonym,0,-7.2943335,0.918072879314423,0.95912504196167,0.543488442897797,0.999357044696808,0.999849617481232,0.9575641,-0.029293487,0.9994005,0.9998594,0.91811377,-0.028243275,0.99935937,0.9998501,0.9505786,0.94668376,0.9999567,0.99986666,0.99702173,0.99697316,-0.03637047,0.9999939,0.9982025,0.9983725,-0.037059415,0.9999433,-0.027593128
1060,1060,1060,1060,1060,166,166,পাখনা,পখিলা,pakʰn̪a,pɔkʰila,The fins,butterfly,0.428571428571429,0.333333333333333,0.204861111111111,0.222222222222222,1.875,0.222222222222222,3,Bengali,Bengali,synonym,0,-5.3822994,0.937977850437164,0.790711462497711,0.426947474479675,0.995952486991882,0.997729897499084,0.85768294,-0.037178434,0.9964987,0.9985069,0.93812567,-0.0379268,0.995955,0.99773765,0.97860867,0.9376067,0.998727,0.9994412,0.99465203,0.98612213,-0.036666766,0.9999451,0.99864113,0.9976876,-0.03699118,0.999969,0.039646674
1063,1063,1063,1063,1063,241,241,গোশত,মঙহ,ɡoʃɔt̪ɔ,mɔŋɔɦɔ,Meat,Meat,0.714285714285714,0.5,0.138888888888889,0.145833333333333,2.41666666666667,0.138888888888889,4,Bengali,Bengali,synonym,0,-8.186711,0.838362216949463,0.774854958057404,0.483300358057022,0.994683504104614,0.998892724514008,0.86014915,-0.043815114,0.9988351,0.99928325,0.83921087,-0.040868144,0.9947064,0.9989009,0.9765059,0.9439781,0.99913585,0.9998263,0.99221337,0.97810847,-0.037559547,0.9998308,0.9976971,0.9974143,-0.036935702,0.99992514,-0.03394755
1064,1064,1064,1064,1064,56,56,কাটা,কাটা,kaʈa,kata,Cut,Cut,0.25,0,0.010416666666667,0.010416666666667,0.125,0.010416666666667,0,Bengali,Bengali,loan,1,2.6457648,0.99999988079071,1,0.412218689918518,0.99950635433197,1,0.96944904,-0.039612193,0.9996779,0.9999083,0.99999774,-0.03832989,0.99950373,1,0.990504,0.97416836,0.99992764,0.9999619,0.99814045,0.9956811,-0.036971614,0.99998945,0.99837995,0.99839187,-0.03710016,0.99994785,0.0037873322
1067,1067,1067,1067,1067,143,143,দাঁত,দাঁত,d̪ãt̪ɔ,dãtɔ,Teeth,Teeth,0.333333333333333,0,0.020833333333333,0.020833333333333,0.125,0.020833333333333,0,Bengali,Bengali,loan,1,1.9250382,0.999999821186066,1,0.496674954891205,0.999775767326355,1,0.9914601,-0.030399635,0.9997397,0.9999289,0.9999995,-0.03625468,0.9997783,1,0.9763055,0.9720469,0.9997728,0.99994594,0.99811,0.99695486,-0.036893997,0.9999962,0.99839574,0.99838233,-0.037108168,0.99994755,0.051190976
1068,1068,1068,1068,1068,291,291,লাউ,লাও,lau,laʊ,Lau,Lao,0.333333333333333,0,0.027777777777778,0.027777777777778,0.25,0.027777777777778,1,Bengali,Bengali,loan,1,6.514228,0.826659083366394,0.676566243171692,0.483438372612,0.995396554470062,0.99988329410553,0.7212138,-0.04005116,0.9970519,0.99987006,0.8268984,-0.038033243,0.9954134,0.99988335,0.980443,0.95165753,0.9996315,0.9999557,0.99351406,0.984675,-0.037711933,0.99987465,0.99833035,0.9982895,-0.037099782,0.9999473,0.053664617
1069,1069,1069,1069,1069,219,219,শ্রীফল,বেল,ʃriɸɔlɔ,bɛl,Quince,Bell,0.857142857142857,0.571428571428571,0.532738095238095,0.601190476190476,4.48214285714286,0.598214285714286,5,Bengali,Bengali,synonym,0,-14.107025,0.884396612644196,0.553873300552368,0.440286070108414,0.999076843261719,0.998554944992065,0.59966135,-0.03045281,0.9992964,0.9982119,0.8846538,-0.030202758,0.9990761,0.99855906,0.97387207,0.9442022,0.9998946,0.99992496,0.99720836,0.98291814,-0.03700814,0.99996626,0.9984145,0.99749005,-0.036998317,0.9999682,0.004697848
1070,1070,1070,1070,1070,99,99,চান,চান্দ,t͡ɕan̪,sandɔ,Want,Chand,0.833333333333333,0.6,0.4125,0.45,3.5,0.45,2,Bengali,Bengali,loan,1,4.7198696,0.891397655010223,0.606538057327271,0.491327404975891,0.998922348022461,0.998040199279785,0.6701271,-0.030567829,0.99911755,0.9982465,0.8915158,-0.03040153,0.99892443,0.9980428,0.98106074,0.95776343,0.9999207,0.9998981,0.9979135,0.9924969,-0.037017517,0.9999631,0.9970609,0.99784714,-0.03692407,0.99989265,0.13017371
1072,1072,1072,1072,1072,44,44,মোরগ,কুকুৰা,morɔɡɔ,kukuɹa,Cock,chicken,1,0.5,0.208333333333333,0.229166666666667,3.45833333333333,0.208333333333333,6,Bengali,Bengali,synonym,0,-15.746468,0.818108916282654,0.762215375900269,0.471410095691681,0.999122381210327,0.999633610248566,0.80370784,-0.0327989,0.99952126,0.9997315,0.81895727,-0.036362782,0.99913025,0.99963725,0.9666614,0.93483067,0.9997312,0.9996089,0.99588513,0.9951209,-0.037650507,0.9999912,0.99849916,0.99835944,-0.037085526,0.9999548,0.054256387
1077,1077,1077,1077,1077,155,155,বয়দা,ডিম,be̯ɔd̪a,dim,Boyda,Eggs,0.857142857142857,0.8,0.433333333333333,0.483333333333333,4.2,0.475,5,Bengali,Bengali,synonym,0,-6.001503,0.912423729896545,0.444869846105576,0.378033667802811,0.999173998832702,0.997262239456177,0.5803865,-0.043126848,0.99938333,0.9988939,0.912611,-0.04449583,0.99917567,0.99726504,0.984401,0.9450277,0.99992424,0.99985313,0.9985186,0.99488527,-0.037050255,0.99993235,0.99850553,0.9970424,-0.03700779,0.9999756,0.0076434757
1078,1078,1078,1078,1078,213,213,মেকুর,বিলাই,mekur,bilai,Mekur,distribute,1,0.6,0.191666666666667,0.225,3.475,0.191666666666667,5,Bengali,Bengali,synonym,0,-12.632382,0.941011786460876,0.827462553977966,0.453138023614883,0.998710811138153,0.998124659061432,0.86673224,-0.041280143,0.9995512,0.99898964,0.9411451,-0.044152092,0.99871707,0.9981296,0.98750645,0.9530966,0.99987125,0.9997521,0.99654675,0.9957888,-0.036714695,0.9999886,0.9979316,0.9973552,-0.03687353,0.9999391,0.049372785
1079,1079,1079,1079,1079,141,141,রুপি,টকা,rupi,tɔka,Rupees,Money,1,0.5,0.145833333333333,0.166666666666667,2.125,0.145833333333333,4,Bengali,Bengali,synonym,0,-9.146389,0.939142167568207,0.62024712562561,0.444996684789658,0.999770045280456,0.999825000762939,0.66687167,-0.041196264,0.9997972,0.99976975,0.9392655,-0.04227049,0.99976987,0.99982554,0.9824834,0.9441876,0.99975604,0.9997662,0.9956646,0.99285465,-0.03705345,0.9999862,0.99838316,0.99827075,-0.037121277,0.9999502,0.0068871034
1080,1080,1080,1080,1080,9,9,অনুমতি,পানী,on̪umt̪i,pani,Permission,water,0.875,0.666666666666667,0.392361111111111,0.430555555555555,3.66666666666667,0.423611111111111,6,Bengali,Bengali,random,0,-17.821526,0.836299598217011,0.640737175941467,0.313764333724976,0.999806523323059,0.999833405017853,0.6749964,-0.04001636,0.9998338,0.9998537,0.8364466,-0.04117238,0.99980706,0.9998338,0.9776572,0.941227,0.9990314,0.99968123,0.9980408,0.9976008,-0.03706229,0.99999255,0.9982194,0.998277,-0.03708022,0.99994695,0.06678055
1081,1081,1081,1081,1081,187,187,আব্বু,পিতা,abu,pita,Dad,Father,1,0.5,0.333333333333333,0.364583333333333,3.03125,0.359375,5,Bengali,Bengali,synonym,0,-16.477821,0.863762438297272,0.628587245941162,0.416007965803146,0.999183237552643,0.998195886611938,0.6461893,-0.03963323,0.99942994,0.99908435,0.86408615,-0.039568648,0.99918866,0.9982027,0.9711318,0.92637813,0.9998359,0.9999212,0.99763405,0.99638337,-0.03680851,0.9999825,0.99859196,0.99694645,-0.0369552,0.99997497,0.02618358
1083,1083,1083,1083,1083,124,124,ঠেং,ঘোঁৰা,ʈʰeŋ,gʱʊ̃ɹa,The tail,horse,1,1,0.375,0.430555555555556,7.29166666666667,0.375,5,Bengali,Bengali,random,0,-11.073145,0.680067896842956,0.793400287628174,0.576425969600678,0.999785661697388,0.999774158000946,0.7911228,-0.047953054,0.9996917,0.9994365,0.6810292,-0.05478979,0.9997864,0.9997768,0.98131245,0.97506434,0.9998996,0.9998918,0.99513793,0.9928919,-0.037283674,0.99998647,0.9984362,0.99837554,-0.03708253,0.9999489,0.037447184
1085,1085,1085,1085,1085,160,160,ধন্যাক,ধনিয়া,d̪ʱɔn̪æk,dʰɔnija,Thank you,Coriander,0.625,0.333333333333333,0.21875,0.236111111111111,2.45833333333333,0.236111111111111,3,Bengali,Bengali,synonym,0,-10.905727,0.915572106838226,0.568888962268829,0.499295949935913,0.998181343078613,0.99901157617569,0.71275723,-0.039814964,0.9992812,0.99932694,0.9158162,-0.039101772,0.9981951,0.9990199,0.97101,0.9484362,0.9998275,0.9996907,0.9965469,0.994216,-0.03679245,0.9999524,0.9976492,0.9974748,-0.036868945,0.99993485,-0.020579718
1088,1088,1088,1088,1088,303,303,শিবদ্রুম,শ্রী,ʃibɔd̪rum,xɹi,Shivadrum,Mr.,1,0.75,0.611979166666667,0.692708333333333,5.359375,0.6796875,5,Bengali,Bengali,synonym,0,-13.970368,0.91361939907074,0.821046710014343,0.486581802368164,0.999456882476806,0.998549222946167,0.8558116,-0.022264209,0.9996983,0.99871385,0.9138978,-0.018893357,0.99946344,0.99856734,0.9690488,0.9409138,0.9998547,0.99918085,0.9981563,0.99738175,-0.036388084,0.99999225,0.99850863,0.9971466,-0.03692835,0.99996936,-0.039654404
1090,1090,1090,1090,1090,154,154,দ্বীপ,দ্বীপ,d̪ip,dip,Island,Island,0.25,0,0.013888888888889,0.013888888888889,0.083333333333333,0.013888888888889,0,Bengali,Bengali,loan,1,-1.8273324,1,1,0.401349484920502,0.999988973140717,1,0.99042666,-0.021530535,0.99989593,0.9999603,0.99999905,-0.02197553,0.99998915,1,0.9694093,0.94556236,0.9998268,0.9997423,0.99596983,0.9947604,-0.036574222,0.9999898,0.9982885,0.99829817,-0.03703058,0.99994737,0.07815726
1092,1092,1092,1092,1092,63,63,কৃষ্ণ,কৃষ্ণ,kɽiʃnɔ,kɽixnɔ,Krishna,Krishna,0.166666666666667,0.166666666666667,0.024305555555556,0.027777777777778,0.270833333333333,0.024305555555556,0,Bengali,Bengali,loan,1,5.924665,0.999999761581421,0.999999463558197,0.501653492450714,0.999907672405243,1,0.99754024,-0.041264832,0.99988383,0.9999883,0.99999976,-0.04296742,0.99990773,0.99999994,0.9905256,0.9526138,0.99989796,0.99992985,0.99867475,0.99821806,-0.03725999,0.9999946,0.99825203,0.99833477,-0.03708399,0.9999471,0.04094614
1093,1093,1093,1093,1093,182,182,ওয়ালেদ,পিতা,oe̯aled̪,pita,Walid,Father,0.875,0.666666666666667,0.392361111111111,0.430555555555556,4.3125,0.423611111111111,6,Bengali,Bengali,synonym,0,-18.184479,0.840821087360382,0.596242845058441,0.50886732339859,0.99858421087265,0.998668968677521,0.6527638,-0.040411577,0.998631,0.99881715,0.8413815,-0.03959117,0.9986006,0.9986842,0.97819066,0.94871145,0.99992454,0.9999245,0.99714524,0.99418426,-0.036613867,0.99996626,0.99850196,0.9975272,-0.036999337,0.99996805,-0.040929575
1095,1095,1095,1095,1095,207,207,বাঘ,বাঘ,bagʱɔ,bagʱ,Tiger,Tiger,0.2,0.333333333333333,0.298611111111111,0.333333333333333,2.41666666666667,0.333333333333333,0,Bengali,Bengali,loan,1,4.2913423,0.999999642372131,1,0.538458347320557,0.999902248382568,1,0.9979759,-0.044250146,0.9999212,0.99999106,0.99999964,-0.044588923,0.99990225,1,0.98135906,0.9676932,0.9999211,0.9997991,0.9970693,0.99547005,-0.036992937,0.99999326,0.9983817,0.9983661,-0.03709269,0.99994767,0.1447713
1096,1096,1096,1096,1096,291,291,কথা,শব্দ,kɔt̪ʰa,xɔbdɔ,Talk,Words,0.833333333333333,0.2,0.245833333333333,0.266666666666667,2.15,0.266666666666667,4,Bengali,Bengali,synonym,0,-14.238182,0.481960743665695,0.620430588722229,0.507526576519012,0.999157249927521,0.999746203422546,0.6416095,-0.032783236,0.99933463,0.9997506,0.48365423,-0.033250995,0.9991598,0.9997468,0.97196454,0.93878955,0.9996683,0.9998469,0.99848914,0.9965016,-0.036604848,0.9999951,0.99816805,0.99825144,-0.03702147,0.9999419,0.05381032
1097,1097,1097,1097,1097,223,223,বেল,গলা,belɔ,gɔla,Bell,Throat,0.75,0.25,0.296875,0.322916666666667,2.5625,0.322916666666667,3,Bengali,Bengali,random,0,-7.071973,0.889188587665558,0.61610758304596,0.497303605079651,0.999322831630707,0.999861419200897,0.7086929,-0.03647963,0.9994183,0.99983335,0.88935316,-0.03800069,0.9993236,0.9998616,0.98294795,0.91497284,0.999607,0.99985987,0.9977311,0.9949905,-0.03770283,0.9999925,0.99827987,0.9982651,-0.03708802,0.99994797,0.06976522
1099,1099,1099,1099,1099,235,235,ভাজা,ভাজা,bʱad͡ʑa,bʰaza,Fried,Fried,0.571428571428571,0.25,0.0625,0.0625,0.75,0.0625,0,Bengali,Bengali,loan,1,-1.7903291,0.999999761581421,1,0.441898882389069,0.999991297721863,1,0.95902705,-0.032199383,0.9998567,0.999846,0.9999981,-0.0292545,0.9999916,1,0.9878895,0.969958,0.99971783,0.9999385,0.99679065,0.9950502,-0.036585767,0.9999923,0.9983758,0.99837494,-0.037087597,0.9999477,0.063761614
1101,1101,1101,1101,1101,314,314,হমান,মঙহ,ɦɔman̪,mɔŋɔɦɔ,Haman,Meat,0.833333333333333,0.666666666666667,0.263888888888889,0.284722222222222,2.6875,0.28125,3,Bengali,Bengali,random,0,-11.458659,0.889198243618012,0.667715549468994,0.551552176475525,0.995016574859619,0.998369634151459,0.75860345,-0.04465444,0.9981786,0.9988952,0.8895322,-0.04171873,0.9950166,0.99837476,0.98410606,0.9600328,0.99941,0.9998336,0.9921756,0.9791288,-0.037587695,0.9998299,0.9975668,0.99749845,-0.036928456,0.99991924,-0.006625022
1102,1102,1102,1102,1102,326,326,হকীকৎ,সাঁচ,ɦɔkikɔt̪ɔ,xãsɔ,Really,Templates,0.888888888888889,0.625,0.479166666666667,0.53125,4.09375,0.53125,5,Bengali,Bengali,synonym,0,-24.248825,0.916145384311676,0.596152186393738,0.464442163705826,0.99877667427063,0.998297452926636,0.69969875,-0.03205117,0.99919933,0.9987592,0.9162017,-0.030666063,0.99877924,0.9983013,0.9639737,0.9090586,0.9998106,0.99941564,0.9969295,0.99416614,-0.037294038,0.9999895,0.9981734,0.9976243,-0.03687564,0.9999549,-0.042569917
1105,1105,1105,1105,1105,276,276,প্রচার,ৰাষ্ট্ৰ,prɔt͡ɕar,ɹaxtɹɔ,Promotion,The State,0.875,0.5,0.291666666666667,0.361111111111111,5.5,0.291666666666667,7,Bengali,Bengali,synonym,0,-15.950654,0.77386736869812,0.717626512050629,0.274330466985703,0.999377131462097,0.999413073062897,0.7622163,-0.032783814,0.999601,0.99972516,0.77447605,-0.03300537,0.9993829,0.99941903,0.9053663,0.9031613,0.9992024,0.9998837,0.99681365,0.99472165,-0.0362527,0.9999938,0.9980291,0.99800354,-0.037039712,0.9999467,-0.00821521
