,loan_word,original_word,loan_word_epitran,original_word_epitran,Fast Levenshtein,Dolgo Prime Distance,Feature Edit Distance,Hamming Feature Distance,Weighted Feature Distance,Fast Levenshtein Distance Div Maxlen,label
1531,अंगूरी,دوستی,ŋɡuːriː,dvstj,7,5,1.3125,1.541666666666667,24.625,1.0,0
1532,मुअल्लिमी,معلمی,muallimiː,mʔlmj,6,4,3.0833333333333335,3.4583333333333335,29.0,0.6666666666666666,1
1533,ज़रा,ذره,zəraː,zrh,3,2,1.1458333333333335,1.2916666666666667,12.875,0.6,1
1534,सतह,سطح,sətəɦ,sth,3,2,1.8333333333333335,2.0416666666666665,14.75,0.6,1
1535,चश्मदीद,بادشاه,t͡ʃəʃmədiːd,bɒdʃɒh,10,4,2.9166666666666665,3.1666666666666665,29.0,0.9090909090909091,0
1536,क़ालीन,قالین,qaːliːn,ɣɒljn,5,1,0.375,0.41666666666666663,6.125,0.7142857142857143,1
1537,क़ीमा,indeclinable,qiːmaː,indeclinable,11,10,7.520833333333334,8.291666666666666,61.125,0.9166666666666666,0
1538,नक़ली,با,nəqliː,bɒ,6,4,3.0208333333333335,3.3333333333333335,26.0,1.0,0
1539,दराज़,drawers,dəraːz,drawers,5,2,2.2291666666666665,2.6666666666666665,22.125,0.7142857142857143,1
1540,नुमाइंदगी,نمایندگی,numaːindɡiː,nmɒjndɡj,6,3,1.2291666666666667,1.4166666666666667,14.0,0.5454545454545454,1
1541,दुरुस्त,قیمه,durustə,ɣjmh,7,6,3.5208333333333335,4.0,35.5,1.0,0
1542,सुन्नी,عذاب,sunniː,ʔzɒb,6,4,2.0208333333333335,2.25,27.125,1.0,0
1543,क़बूल,قبول,qəbuːl,ɣbvl,4,2,1.375,1.5416666666666665,17.5,0.6666666666666666,1
1544,दर्द,بواسیر,dərdə,bvɒsjr,6,5,1.7708333333333335,2.208333333333333,25.5,1.0,0
1545,मुदाख़लत,مداخله,mudaːxlət,mdɒxlh,5,3,2.104166666666667,2.3333333333333335,20.125,0.5555555555555556,1
1546,सिपास,هزارها,sipaːs,hzɒrhɒ,6,4,2.0625,2.3750000000000004,29.25,1.0,0
1547,लब,لب,ləb,lb,1,1,0.8958333333333334,1.0,7.25,0.3333333333333333,1
1548,कश्ती,محاق,kəʃtiː,mhɒɣ,6,5,1.9791666666666667,2.2083333333333335,28.875,1.0,0
1549,दरबार,دربار,dərbaːr,drbɒr,3,1,1.0208333333333335,1.125,8.75,0.42857142857142855,1
1550,रिहाई,رهائی,riɦaːiː,rhɒيʔj,6,3,0.875,1.0416666666666667,18.75,0.8571428571428571,1
1551,वीरान,تعلق,viːraːn,tʔlɣ,7,4,1.8333333333333335,2.125,21.75,1.0,0
1552,परगना,چمچه,pərɡənaː,t͡ʃmt͡ʃh,8,6,3.5625,3.9999999999999996,32.75,1.0,0
1553,दरवेश,درویش,dərveʃ,drvjʃ,2,2,1.0208333333333335,1.1666666666666667,10.125,0.3333333333333333,1
1554,मिस्र,موسم,misrə,mvsm,3,3,1.3958333333333335,1.6666666666666665,18.375,0.6,0
1555,फ़ारसी,فارسی,faːrsiː,fɒrsj,4,1,0.25,0.29166666666666663,4.375,0.5714285714285714,1
1556,तोहफ़ा,آگاهی,toɦfaː,ɒɡɒhj,6,4,1.3333333333333333,1.5416666666666667,21.5,1.0,0
1557,तेहरान,تهران,teɦraːn,thrɒn,4,1,1.0625,1.1666666666666667,9.0,0.5714285714285714,1
1558,तुर्की,ارمان,turkiː,ɒrmɒn,5,3,1.7916666666666667,2.2083333333333335,23.25,0.8333333333333334,0
1559,ख़ानदानी,بیان,xaːndaːniː,bjɒn,9,5,3.2708333333333335,3.625,30.375,0.9,0
1560,मुअज़्ज़िन,روانه,muazzin,rvɒnh,7,6,2.7916666666666665,3.166666666666667,33.5,1.0,0
1561,बुत-कदा,بت‌کده,butə-kədaː,bt‌kdh,6,4,2.9375,3.2916666666666665,27.375,0.6,1
1562,माजूफल,مازو,maːd͡ʒuːpʰəl,mɒzv,11,4,3.145833333333333,3.458333333333333,27.125,0.9166666666666666,1
1563,राज़,مرهم,raːz,mrhm,4,3,1.3750000000000002,1.5416666666666667,17.5,1.0,0
1564,मुश्किल,فوراً,muʃkil,fvrɒً,6,5,2.6875,3.0416666666666665,27.75,1.0,0
1565,मुतअल्लिक़,یوم,mutalliq,jvm,8,7,5.104166666666666,5.708333333333334,45.75,1.0,0
1566,शक,چراغ,ʃək,t͡ʃrɒɣ,5,2,1.125,1.2916666666666665,11.25,0.8333333333333334,0
1567,शख़्सियत,حکیم,ʃəxsijət,hkjm,7,6,3.979166666666667,4.416666666666667,36.5,0.875,0
1568,मर्द,मर्द,mərdə,मर्द,5,5,4.4375,5.0,36.25,1.0,1
1569,साज़,جهان,saːz,d͡ʒhɒn,6,3,1.3125,1.4166666666666667,14.75,1.0,0
1570,ज़िद,قد,zid,ɣd,2,2,1.0833333333333335,1.2083333333333333,9.375,0.6666666666666666,0
1571,रूह,روح,ruːɦ,rvh,3,1,0.39583333333333337,0.45833333333333337,8.75,0.75,1
1572,मुअल्लिमा,مهمان‌نوازی,muallimaː,mhmɒn‌nvɒzj,10,7,3.083333333333333,3.3749999999999996,36.625,0.9090909090909091,0
1573,साफ़,صاف,saːf,sɒf,2,0,0.125,0.125,1.5,0.5,1
1574,गुंजाइश,گنجایش,ɡuɲd͡ʒaːiʃ,ɡnd͡ʒɒjʃ,5,2,1.25,1.4166666666666667,12.75,0.5,1
1575,रफ़्ता-रफ़्ता,Urdu spelling,rəftaː-rəftaː,urdu spelling,13,7,3.479166666666667,4.125,44.5,1.0,0
1576,ख़र्चा,خرچه,xərt͡ʃaː,xrt͡ʃh,3,2,1.1458333333333335,1.2916666666666667,12.875,0.375,1
1577,दरोग़ा,داروغه,dəroɣaː,dɒrvɣh,4,2,0.6875,0.7916666666666667,14.875,0.5714285714285714,1
1578,हैवानियत,حکمران,ɦæːvaːnijət,hkmrɒn,10,6,3.583333333333333,4.041666666666667,34.625,0.9090909090909091,0
1579,चरबी,غلط,t͡ʃərbiː,ɣlt,8,3,2.2916666666666665,2.625,20.75,1.0,0
1580,दारू,دارو,daːruː,dɒrv,4,1,0.4791666666666667,0.5416666666666667,10.0,0.6666666666666666,1
1581,दंदान,دره,dəndaːn,drh,6,5,3.1041666666666665,3.5,27.125,0.8571428571428571,0
1582,आब-ए-चश्म,آب چشم,aːbə-e-t͡ʃəʃmə,ɒb t͡ʃʃm,8,4,3.708333333333334,4.125,30.5,0.5714285714285714,1
1583,अंदरुनी,گورستان,ndəruniː,ɡvrstɒn,7,6,2.1041666666666665,2.5833333333333335,32.125,0.875,0
1584,मुहाक़,محاق,muɦaːq,mhɒɣ,5,1,1.1875,1.2916666666666667,10.75,0.8333333333333334,1
1585,अर्ज़,عرض,arzə,ʔrz,2,2,1.1458333333333335,1.2916666666666667,11.625,0.5,1
1586,पेशेवर,نسخه,peʃevər,nsxh,7,5,3.375,3.833333333333333,31.125,1.0,0
1587,पहल,عهده,pəɦəl,ʔhdh,5,3,1.6458333333333335,1.8333333333333333,22.25,1.0,0
1588,बाज़ूबंद,کفایتی,baːzuːbəndə,kfɒjtj,11,6,3.6249999999999996,3.9999999999999996,34.5,1.0,0
1589,तमीज़,راهنما,təmiːz,rɒhnmɒ,6,4,2.0208333333333335,2.291666666666667,27.625,1.0,0
1590,गवाह,گواه,ɡəvaːɦ,ɡvɒh,4,1,1.0625000000000002,1.1666666666666667,9.0,0.6666666666666666,1
1591,मज़ा,باروت,məzaː,bɒrvt,5,4,1.5625,1.7916666666666665,21.5,1.0,0
1592,कद्दू,بلوچستان,kədduː,blvt͡ʃstɒn,10,5,3.520833333333333,3.833333333333333,33.5,1.0,0
1593,ज़कात,زکات,zəkaːt,zkɒt,3,1,1.0208333333333335,1.125,8.75,0.5,1
1594,ताज़ा,تازه,taːzaː,tɒzh,4,1,0.375,0.4166666666666667,7.125,0.6666666666666666,1
1595,पश्मीना,ساده,pəʃmiːnaː,sɒdh,9,5,3.3125000000000004,3.6666666666666665,29.875,1.0,0
1596,गवाही,اراده,ɡəvaːɦiː,ɒrɒdh,8,4,1.8333333333333335,2.125,24.0,1.0,0
1597,मतलब,تاشکند,mətləb,tɒʃknd,6,4,1.25,1.375,20.875,1.0,0
1598,जाँबाज़,جانباز,d͡ʒãːbaːz,d͡ʒɒnbɒz,4,2,1.2083333333333333,1.2916666666666667,10.75,0.4444444444444444,1
1599,नादिरशाही,نادر شاه,naːdirʃaːɦiː,nɒdr ʃɒh,9,2,2.0833333333333335,2.291666666666667,17.75,0.75,1
1600,मेज़पोश,میز,mezpoʃ,mjz,4,4,2.8333333333333335,3.166666666666667,24.625,0.6666666666666666,1
1601,नायाब,نایاب,naːjaːb,nɒjɒb,4,0,0.25,0.25,3.0,0.5714285714285714,1
1602,तर्ज़,رهائی,tərzə,rhɒيʔj,6,4,1.2083333333333335,1.5416666666666665,25.875,1.0,0
1603,ज़िना,تسلی,zinaː,tslj,5,3,0.7291666666666666,0.8333333333333333,14.875,1.0,0
1604,संगतराश,جوانی,səŋɡtəraːʃ,d͡ʒvɒnj,10,7,4.520833333333334,5.083333333333333,41.25,1.0,0
1605,बर्ख़ास्त,برخاست,bərxaːstə,brxɒst,4,2,1.916666666666667,2.125,16.0,0.4444444444444444,1
1606,आग़ोश,ماهر,aːɣoʃ,mɒhr,5,4,1.125,1.3333333333333333,23.125,1.0,0
1607,मेज़पोश,ذمه دار,mezpoʃ,zmh dɒr,6,4,1.1041666666666665,1.2916666666666667,20.25,0.8571428571428571,0
1608,नारा,قید,naːraː,ɣjd,6,3,1.5833333333333335,1.8333333333333333,20.75,1.0,0
1609,कबाब,تمغا,kəbaːb,tmɣɒ,6,4,1.7083333333333335,1.875,20.75,1.0,0
1610,शिकार,شکار,ʃikaːr,ʃkɒr,3,1,1.0208333333333335,1.125,8.75,0.5,1
1611,रेशमी,ابریشمی,reʃmiː,ɒbrjʃmj,5,4,2.041666666666667,2.333333333333333,20.25,0.7142857142857143,1
1612,हिसाब,کیسه,ɦisaːb,kjsh,5,4,1.3958333333333333,1.5416666666666667,18.125,0.8333333333333334,0
1613,ख़ूबी,وعده,xuːbiː,vʔdh,6,4,1.0,1.125,15.5,1.0,0
1614,मजबूर,مجبور,məd͡ʒbuːr,md͡ʒbvr,3,2,1.25,1.4166666666666667,15.75,0.3333333333333333,1
1615,पहरा,जाली,pəɦraː,जाली,6,5,4.416666666666667,5.0,36.25,1.0,0
1616,फ़रार,تَوَجُّه,fəraːr,towæd͡ʒُّh,10,2,1.75,2.083333333333333,18.25,1.0,0
1617,याद,متعلق,jaːd,mtʔlɣ,5,4,2.4791666666666665,2.708333333333333,26.125,1.0,0
1618,मिसाल,سرکه,misaːl,srkh,5,4,1.8541666666666665,2.166666666666667,23.125,0.8333333333333334,0
1619,अलादीन,علاءالدین,alaːdiːn,ʔlɒءɒldjn,7,4,2.3125,2.5833333333333335,23.25,0.7777777777777778,1
1620,क़ब्रिस्तान,قبرستان,qəbristaːn,ɣbrstɒn,5,2,2.041666666666667,2.25,17.75,0.5,1
1621,माँदा,مانده,mãːdaː,mɒndh,4,3,1.3333333333333333,1.4583333333333335,14.875,0.6666666666666666,1
1622,वक़्फ़ा,غیر,vəqfaː,ɣjr,6,4,2.4375,2.8333333333333335,24.5,1.0,0
1623,गिरफ़्त,زنگ,ɡirftə,zŋ,6,5,3.875,4.375,35.375,1.0,0
1624,सुस्त,سست,sustə,sst,2,2,1.7916666666666667,2.0,14.5,0.4,1
1625,हस्ती,هستی,ɦəstiː,hstj,4,2,1.0625,1.2083333333333335,10.375,0.6666666666666666,1
1626,जादू,جادو,d͡ʒaːduː,d͡ʒɒdv,4,1,0.4791666666666667,0.5416666666666667,10.0,0.5,1
1627,ख़ातिर,جنون,xaːtir,d͡ʒnvn,6,4,1.7291666666666667,2.0,23.125,1.0,0
1628,ख़ुदा,خدا,xudaː,xdɒ,3,1,1.0208333333333335,1.125,8.75,0.6,1
1629,मशग़ूल,سنی,məʃɣuːl,snj,7,4,3.3125,3.666666666666667,32.25,1.0,0
1630,सब्ज़,سبز,səbzə,sbz,2,2,1.7916666666666667,2.0,14.5,0.4,1
1631,ख़ान,خان,xaːn,xɒn,2,0,0.125,0.125,1.5,0.5,1
1632,पुख़्ता,پخته,puxtaː,پxth,4,3,2.041666666666667,2.2916666666666665,20.125,0.6666666666666666,1
1633,ज़िला,ضلع,zilaː,zlʔ,3,2,1.1875,1.3333333333333333,12.125,0.6,1
1634,सराय,سرای,səraːj,srɒj,3,1,1.0208333333333335,1.125,8.75,0.5,1
1635,ज़फ़र,ظفر,zəfər,zfr,2,2,1.7916666666666667,2.0,14.5,0.4,1
1636,नर,مُوسَی,nər,mُvsɒ,5,4,1.4375,1.7083333333333333,19.125,1.0,0
1637,बर्दाश्त,بیدخلی,bərdaːʃtə,bjdxlj,7,5,2.375,2.7499999999999996,26.625,0.7777777777777778,0
1638,मरीज़,مریض,məriːz,mrjz,3,2,1.0208333333333335,1.1666666666666667,10.125,0.5,1
1639,पहलू,دیوان,pəɦluː,djvɒn,6,4,1.2916666666666667,1.5,23.875,1.0,0
1640,मूसा,زلف,muːsaː,zlf,6,4,1.6041666666666667,1.7916666666666667,21.125,1.0,0
1641,तरबूज़,مصالح,tərbuːz,msɒlh,7,4,2.1666666666666665,2.5416666666666665,28.875,1.0,0
1642,गोर,آفت,ɡor,ɒft,3,3,0.8958333333333334,1.0833333333333335,19.25,1.0,0
1643,वलीअहद,ولی‌عهد,vəliːaɦəd,vlj‌ʔhd,6,4,2.2083333333333335,2.5,22.0,0.6666666666666666,1
1644,ज़ब्त,ضبط,zəbtə,zbt,2,2,1.7916666666666667,2.0,14.5,0.4,1
1645,नदारद,دشوار,nədaːrəd,dʃvɒr,7,5,2.5,2.7916666666666665,28.5,0.875,0
1646,तेज़ाब,نقاشی,tezaːb,nɣɒʃj,6,4,1.3333333333333335,1.5,23.625,1.0,0
1647,जुस्तजू,نرم,d͡ʒustəd͡ʒuː,nrm,12,7,4.208333333333333,4.708333333333333,39.875,1.0,0
1648,ज़र्दा,بیزبان,zərdaː,bjzbɒn,6,4,1.5833333333333333,1.8333333333333335,18.375,1.0,0
1649,मेहमानदारी,دلیری,meɦmaːndaːriː,dljrj,11,8,5.020833333333333,5.625,48.25,0.8461538461538461,0
1650,दरअसल,در اصل,dərasəl,dr ɒsl,4,2,1.875,2.083333333333333,15.5,0.5714285714285714,1
1651,दराज़,نه دارد,dəraːz,nh dɒrd,7,3,1.4583333333333335,1.75,21.375,1.0,0
1652,हमसाया,رنگین,ɦəmsaːjaː,rŋjn,8,5,3.416666666666667,3.875,33.375,0.8888888888888888,0
1653,सफ़र,سفر,səfər,sfr,2,2,1.7916666666666667,2.0,14.5,0.4,1
1654,हुक्मरान,اقرار,ɦukməraːn,ɒɣrɒr,8,4,3.1875,3.583333333333333,28.5,0.8888888888888888,0
1655,लोबिया,لوبیا,lobijaː,lvbjɒ,4,2,1.3333333333333335,1.5,16.75,0.5714285714285714,1
1656,पाबंद,پابند,paːbəndə,پɒbnd,5,3,2.8125000000000004,3.125,23.25,0.625,1
1657,क़ायदा,پناهگاه,qaːjdaː,پnɒhɡɒh,7,3,1.7291666666666665,1.875,19.5,1.0,0
1658,जुस्तजू,جستجو,d͡ʒustəd͡ʒuː,d͡ʒstd͡ʒv,4,3,2.1458333333333335,2.4166666666666665,23.0,0.3333333333333333,1
1659,अज़दहा,اژدها,azdəɦaː,ɒʒdhɒ,6,1,1.2291666666666667,1.3333333333333335,10.75,0.8571428571428571,1
1660,चश्मदीद,ਚਸ਼ਮਦੀਦ,t͡ʃəʃmədiːd,ਚਸ਼ਮਦੀਦ,11,8,7.25,8.0,58.0,1.0,1
1661,जाली,जाली,d͡ʒaːliː,जाली,8,4,3.625,4.0,29.0,1.0,1
1662,आस्तीन,آستین,aːstiːn,ɒstjn,4,1,0.25,0.29166666666666663,4.375,0.5714285714285714,1
1663,अलादीन,جزا,alaːdiːn,d͡ʒzɒ,8,4,3.2083333333333335,3.5,30.0,1.0,0
1664,मस्ताना,نا‌انصافی,məstaːnaː,nɒ‌ɒnsɒfj,9,5,1.9583333333333335,2.166666666666667,24.75,1.0,0
1665,शीरी,تباهی,ʃiːriː,tbɒhj,6,2,1.5833333333333335,1.8333333333333333,16.75,1.0,0
1666,रिसालदार,بلبل,risaːldaːr,blbl,9,6,3.9375,4.541666666666667,34.0,0.9,0
1667,सलामी,بدتر,səlaːmiː,bdtr,8,5,2.6458333333333335,3.0416666666666665,30.75,1.0,0
1668,शाइस्ता,مخمل,ʃaːistaː,mxml,8,6,2.791666666666667,3.0833333333333335,32.375,1.0,0
1669,इस्म-ए-शरीफ़,Urdu spelling,ismə-e-ʃəriːf,urdu spelling,12,6,2.5624999999999996,2.958333333333333,35.0,0.9230769230769231,1
1670,आशियाना,آشیانه,aːʃijaːnaː,ɒʃjɒnh,7,2,1.3958333333333335,1.5416666666666667,15.875,0.7,1
1671,दुकान,غزه,dukaːn,ɣzh,6,4,2.4374999999999996,2.7083333333333335,23.875,1.0,0
1672,कि,که,ki,kh,1,1,0.20833333333333334,0.25,5.125,0.5,1
1673,ख़्वाहिश,خواهش,xvaːɦiʃ,xvɒhʃ,4,1,1.0625,1.1666666666666667,9.0,0.5714285714285714,1
1674,-ई,-𑀇𑀅,-iː,-𑀇𑀅,2,1,0.8958333333333334,1.0,7.25,0.6666666666666666,1
1675,सीना,کدو,siːnaː,kdv,6,4,1.5208333333333333,1.7083333333333333,20.875,1.0,0
1676,लायक़,تپ دیق,laːjəq,tپ djɣ,6,3,1.5416666666666667,1.7083333333333335,21.75,1.0,0
1677,ज़ेवर,زیور,zevər,zjvr,2,2,1.0208333333333335,1.1666666666666667,10.125,0.4,1
1678,तसमा,زمین‌دار,təsmaː,zmjn‌dɒr,8,5,2.4583333333333335,2.7916666666666665,28.0,1.0,0
1679,बस्ता,برباد,bəstaː,brbɒd,5,4,1.25,1.5416666666666667,20.625,0.8333333333333334,0
1680,बादशाहत,بادشاهت,baːdʃaːɦət,bɒdʃɒht,6,1,1.1875,1.2916666666666667,10.5,0.6,1
1681,परवाह,پرواه,pərvaːɦ,پrvɒh,5,2,1.9583333333333335,2.1666666666666665,16.25,0.7142857142857143,1
1682,दफ़तर,تر و تازه,dəftər,tr v tɒzh,8,2,1.5,1.8333333333333335,17.375,0.8888888888888888,0
1683,पेच,گرد,pet͡ʃ,ɡrd,5,3,0.6458333333333333,0.7916666666666666,9.75,1.0,0
1684,मौजूदगी,میز,mɔːd͡ʒuːdɡiː,mjz,11,5,3.8958333333333335,4.333333333333333,34.375,0.9166666666666666,0
1685,ख़तरनाक,حسن,xətrənaːk,hsn,8,6,4.583333333333334,5.166666666666667,40.25,0.8888888888888888,0
1686,बेवफ़ा,بی‌وفا,bevfaː,bj‌vfɒ,4,1,0.25,0.29166666666666663,4.375,0.6666666666666666,1
1687,माल,مال,maːl,mɒl,2,0,0.125,0.125,1.5,0.5,1
1688,वहशत,گردی,vəɦʃət,ɡrdj,6,4,2.5625,2.916666666666667,25.125,1.0,0
1689,लज़ीज़,لذیذ,ləziːz,lzjz,3,2,1.0208333333333335,1.1666666666666667,10.125,0.5,1
1690,रफ़ू,فلک,rəfuː,flk,4,4,1.6875,2.0,20.875,0.8,0
1691,बाज़ीचा,بازیچه,baːziːt͡ʃaː,bɒzjt͡ʃh,6,2,0.5,0.5833333333333333,10.0,0.5454545454545454,1
1692,मद्रसा,گستاخی,mədrəsaː,ɡstɒxj,8,5,1.9583333333333333,2.208333333333333,24.5,1.0,0
1693,मसका,مسکه,məskaː,mskh,3,2,1.1458333333333335,1.2916666666666667,12.875,0.5,1
1694,नौकरी,بدترین,nɔːkriː,bdtrjn,6,5,1.8125,2.041666666666667,25.375,0.8571428571428571,0
1695,पुदीना,پودنه,pudiːnaː,پvdnh,6,3,2.1458333333333335,2.4166666666666665,21.5,0.75,1
1696,ख़्वाजा,خُوشنَوِیسی,xvaːd͡ʒaː,xُvʃnowejsj,9,6,5.020833333333333,5.541666666666666,43.625,0.8181818181818182,0
1697,क़ायदा,قاعده,qaːjdaː,ɣɒʔdh,6,1,0.6666666666666666,0.7083333333333333,10.875,0.8571428571428571,1
1698,कनीज़,کنیز,kəniːz,knjz,3,2,1.0208333333333335,1.1666666666666667,10.125,0.5,1
1699,बेईमानी,command,beiːmaːniː,command,7,3,0.9791666666666665,1.0833333333333333,19.625,0.7,0
1700,मौलाना,مولانا,mɔːlaːnaː,mvlɒnɒ,6,1,0.6041666666666667,0.6666666666666667,11.5,0.6666666666666666,1
1701,वकील,لوبیا,vəkiːl,lvbjɒ,6,4,1.1666666666666667,1.375,23.375,1.0,0
1702,क़ल्ब,قلب,qəlbə,ɣlb,3,2,1.916666666666667,2.125,16.25,0.6,1
1703,क़ैदख़ाना,قیدخانه,qæːdxaːnaː,ɣjdxɒnh,7,2,0.7083333333333334,0.7916666666666667,12.75,0.7,1
1704,इलज़ाम,دقت,ilzaːm,dɣt,6,4,2.3333333333333335,2.583333333333333,24.0,1.0,0
1705,अदालत,فرار,adaːlət,frɒr,7,4,2.4583333333333335,2.875,24.0,1.0,0
1706,गश्त,آب چشم,ɡəʃtə,ɒb t͡ʃʃm,7,4,1.125,1.25,25.875,0.875,0
1707,गुर्जिस्तान,گرجستان,ɡurd͡ʒistaːn,ɡrd͡ʒstɒn,4,2,1.9166666666666667,2.125,16.0,0.3333333333333333,1
1708,दरगाह,شاباش,dərɡaːɦ,ʃɒbɒʃ,7,3,1.5625,1.75,16.875,1.0,0
1709,बेक़रार,درخت,beqraːr,drxt,6,5,2.3958333333333335,2.833333333333333,27.375,0.8571428571428571,0
1710,बजाय,سرد,bəd͡ʒaːj,srd,7,5,2.375,2.75,24.125,0.875,0
1711,कुश्ती,کشتی,kuʃtiː,kʃtj,3,2,1.0208333333333335,1.1666666666666667,10.125,0.5,1
1712,ग़ज़ल,فهرست,ɣəzəl,fhrst,5,5,1.0416666666666667,1.2500000000000002,22.0,1.0,0
1713,बर्फ़,برف,bərfə,brf,2,2,1.7916666666666667,2.0,14.5,0.4,1
1714,मसीहा,آرزو,məsiːɦaː,ɒrzv,8,5,2.541666666666667,2.9166666666666665,30.125,1.0,0
1715,हुनर,هنر,ɦunər,hnr,3,2,1.8333333333333335,2.041666666666667,14.75,0.6,1
1716,रोज़ाना,روزانه,rozaːnaː,rvzɒnh,5,2,0.6875,0.7916666666666667,15.125,0.625,1
1717,मसनद,بیمه,məsnəd,bjmh,6,6,2.395833333333333,2.666666666666667,25.875,1.0,0
1718,अदा,ادا,adaː,ɒdɒ,3,0,0.20833333333333331,0.20833333333333331,2.5,0.75,1
1719,पहरेदार,بغداد,pəɦredaːr,bɣdɒd,8,5,3.0833333333333335,3.541666666666667,30.5,0.8888888888888888,0
1720,तक़ाज़ा,دروغ,təqaːzaː,drvɣ,8,5,2.5208333333333335,2.916666666666667,25.75,1.0,0
1721,दुम,سقراط,dum,sɣrɒt,5,3,2.1666666666666665,2.458333333333333,21.125,1.0,0
1722,बादशाह,drawers,baːdʃaːɦ,drawers,8,5,2.145833333333333,2.5833333333333335,33.375,1.0,0
1723,मायूस,فرات,maːjuːs,frɒt,7,2,1.5208333333333337,1.75,18.25,1.0,0
1724,लाला,لاله,laːlaː,lɒlh,4,1,0.375,0.4166666666666667,7.125,0.6666666666666666,1
1725,मंज़िल,یاقوت,mənzil,jɒɣvt,6,5,1.8750000000000002,2.0416666666666665,24.125,1.0,0
1726,ग़ज़ा,واپس,ɣəzaː,vɒپs,5,2,1.25,1.375,10.875,1.0,0
1727,ज़्यादा,زِيَادَة,zjaːdaː,zeيæɒdæة,6,2,1.1041666666666667,1.25,11.125,0.75,1
1728,काग़ज़ात,درزی,kaːɣzaːt,drzj,7,5,2.4791666666666665,2.833333333333333,24.875,0.875,0
1729,शिकारी,کمر,ʃikaːriː,kmr,6,4,3.041666666666667,3.375,29.125,0.75,0
1730,मौसीक़ी,مضمون,mɔːsiːqiː,mzmvn,8,4,1.8541666666666667,2.0833333333333335,25.25,0.8888888888888888,0
1731,शेख़ी,شیخی,ʃexiː,ʃjxj,3,2,0.25,0.3333333333333333,5.75,0.6,1
1732,बख़्शिश,بخشش,bəxʃiʃ,bxʃʃ,2,2,1.7916666666666667,2.0,14.5,0.3333333333333333,1
1733,जन्नत,جنت,d͡ʒənnət,d͡ʒnt,3,3,2.7083333333333335,3.0,21.75,0.375,1
1734,ख़तना,خاموش,xətnaː,xɒmvʃ,5,3,0.9583333333333333,1.0833333333333335,18.125,0.8333333333333334,0
1735,तीरंदाज़ी,بیتاب,tiːrəndaːziː,bjtɒb,12,6,4.125,4.666666666666666,37.125,1.0,0
1736,तनूर,تنور,tənuːr,tnvr,3,2,1.25,1.4166666666666667,15.75,0.5,1
1737,हम-,هم,ɦəmə-,hm,4,2,1.8333333333333335,2.041666666666667,14.75,0.8,1
1738,तरफ़दार,حیوان,tərfədaːr,hjvɒn,9,5,3.166666666666667,3.666666666666667,33.25,1.0,0
1739,मजलिस,زمینی,məd͡ʒlis,zmjnj,8,5,1.9166666666666665,2.125,29.5,1.0,0
1740,नाख़ून,اعتراض,naːxuːn,ɒʔtrɒz,7,5,2.041666666666667,2.333333333333333,28.75,1.0,0
1741,बंदा,بنده,bəndaː,bndh,3,2,1.1458333333333335,1.2916666666666667,12.875,0.5,1
